"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7"
"C11orf65","C11orf65","oligo7","brown",0.124765047803059,0.0764627316588025,0.122089752172452,0.0768567844194711,0.128357561271672,0.119569341552099,0.013940946145181,0.16239625354789
"DDX10","DDX10","grey","grey",0.18736906993771,0.180124616181258,0.0903332892313044,0.111497153909018,0.172819494157544,0.174047204285225,0.0240087959803668,0.161050139788859
"RDX","RDX","oligo1","turquoise",0.347584047529297,0.359547860724309,0.247651619672846,0.329128936558538,0.25617725988606,0.268642374020759,0.0457943882776524,0.219117607759941
"ZC3H12C","ZC3H12C","oligo1","turquoise",0.209144208514279,0.217071980462031,0.115813726134638,0.146025781595439,0.197060076294047,0.189689016489288,0.0346401197826721,0.167762736417776
"FDX1","FDX1","grey","grey",0.121431568533774,0.109704920564173,0.0861244505018298,0.102729680397745,0.0877801590387066,0.108428432036032,0.0407834986286758,0.0864062034486709
"LAYN","LAYN","oligo2","blue",0.155944369736658,0.124989350620325,0.174197958362003,0.154021199719518,0.120135008244972,0.125473803956228,-0.00457984037233515,0.135744982390169
"SIK2","SIK2","grey","grey",0.31569634789762,0.300087530791461,0.170158255510696,0.206257695820971,0.276045683903183,0.309572308436952,0.0750201070224003,0.284726063099043
"PPP2R1B","PPP2R1B","oligo1","turquoise",0.234697420732041,0.234448504391654,0.126706611253177,0.169635812481479,0.210908609601462,0.218343598224666,0.064232547837403,0.19100128330747
"CRYAB","CRYAB","oligo2","blue",0.199916701076004,0.0557122531494496,0.567328665811107,0.393581773317355,0.0225172631511719,0.0715864972080155,-0.0125076273809668,0.110322686471194
"DIXDC1","DIXDC1","oligo1","turquoise",0.366288512501797,0.37336159682522,0.213209142659009,0.270299996640351,0.330048729060489,0.33537009571248,0.027099412288778,0.288681859782563
"DLAT","DLAT","oligo1","turquoise",0.152358710741263,0.152626327831973,0.0878652448172026,0.120551778013596,0.117904008567062,0.137134714924888,0.0278953393073368,0.101389032649478
"TIMM8B","TIMM8B","oligo2","blue",0.0708199815941452,0.0479191746311139,0.111422427668793,0.0804881826952375,0.0385262625833391,0.0473449652005469,0.00648039466559328,0.0490210478580983
"BCO2","BCO2","grey","grey",0.170666972429512,0.15178553629948,0.129907966087066,0.12846357557786,0.12250141596758,0.15296709020234,0.0170505925877141,0.123385504163192
"PTS","PTS","grey","grey",0.131864516137658,0.117083879510767,0.107590007865742,0.100706557796073,0.134743043262089,0.105331466596446,0.00982671234963677,0.11073030329087
"AP002884.1","AP002884.1","oligo1","turquoise",0.084878369388748,0.100637341463895,0.0393737105352051,0.0540082377632996,0.100685620893686,0.0837067331502959,0.0128634041875136,0.0744701165075518
"NCAM1","NCAM1","oligo5","red",0.629878604229531,0.602005352815363,0.314807340542591,0.415687140156206,0.544515425579493,0.64906418262534,0.10949854573227,0.565063920595162
"TTC12","TTC12","grey","grey",0.0740169453035009,0.0664228110873613,0.0334237394025349,0.0251893769873558,0.0795095797004142,0.0790722834278593,0.0260631196905769,0.0877505759868227
"TMPRSS5","TMPRSS5","oligo1","turquoise",0.114833272577932,0.126211483151749,0.0717118961246402,0.111599384698957,0.0874814800399624,0.0966463121193733,0.0139534331599312,0.0569597607772726
"ZW10","ZW10","grey","grey",0.131422236784166,0.109680018215512,0.0960524251959563,0.10179924267084,0.101960087645087,0.115478815851438,0.0253583643305997,0.104098177186781
"USP28","USP28","grey","grey",0.138122170931113,0.130381666321858,0.0753432102353549,0.0897436923359485,0.115798272975417,0.130036702155214,0.0367124037583659,0.111073749548652
"ZBTB16","ZBTB16","oligo1","turquoise",0.454744068186628,0.489516966257317,0.177478777887737,0.282603923741318,0.40130168535348,0.44489111889783,0.0699996006792474,0.362517511450935
"AP002518.2","AP002518.2","oligo2","blue",0.102998637908751,0.075082158514685,0.157123594385048,0.121253305270621,0.0560580316660981,0.0540403309081368,0.000498775507738825,0.057394037413161
"C11orf71","C11orf71","oligo2","blue",0.0961034968200797,0.0712889750351245,0.128605666994845,0.106078909137784,0.0564920161225581,0.0611844373826043,-0.00400361460368274,0.074185537181896
"REXO2","REXO2","oligo2","blue",0.0844061878158908,0.0519523594435978,0.117687825920012,0.0883614312204634,0.0407530466299853,0.0611569547639086,0.00954218832575517,0.0667813990725463
"CADM1","CADM1","grey","grey",0.451109137426692,0.442842632917937,0.210756577230842,0.285443430142451,0.398984375289757,0.44745206645592,0.0765941571994146,0.392963416649073
"AP000462.1","AP000462.1","oligo2","blue",0.0639600776646814,0.0103193864105813,0.190939685862084,0.0984255914127151,0.0047158928864961,0.0213441025310311,-0.00492107687544545,0.0408590805594792
"BUD13","BUD13","grey","grey",0.0887514459543167,0.0841388771343687,0.0671235993404939,0.0741973692628923,0.0766555219671446,0.0879446251074784,0.0234163143566803,0.0765200129876497
"APOA1-AS","APOA1-AS","oligo2","blue",0.0890920125638458,0.0318524030152192,0.198880115162792,0.105664665954647,0.0585811151922237,0.0537694311400375,-0.0187925863092918,0.0879386729049059
"SIK3","SIK3","oligo7","brown",0.442552984099231,0.392743303001598,0.195332399512074,0.229728623735587,0.565278078300641,0.460041721550277,0.059906491046846,0.568947566740167
"PAFAH1B2","PAFAH1B2","oligo1","turquoise",0.238307851280683,0.254575070879149,0.163075255740651,0.22762137635627,0.192654573417886,0.190652172122868,0.037783864536236,0.149747216036428
"SIDT2","SIDT2","grey","grey",0.151621477744103,0.13914037988392,0.0909052818585169,0.0931485190869372,0.13939361662296,0.13889143989211,0.0343490728707871,0.13620694039675
"PCSK7","PCSK7","oligo1","turquoise",0.214035872621251,0.236314476831731,0.0753515646627394,0.11876680180804,0.209604307009194,0.20267278437982,0.0199773881595082,0.164864685913257
"RNF214","RNF214","oligo1","turquoise",0.140581945287985,0.143546579673036,0.0755763311648023,0.0925442819643979,0.127509232629364,0.124989500881534,0.0228823157586738,0.104453439368643
"BACE1","BACE1","oligo1","turquoise",0.310299286029364,0.329892674119847,0.230400400902909,0.294874554823017,0.269786784193444,0.259848547075718,0.0359246741442758,0.223051828129388
"CEP164","CEP164","grey","grey",0.195453275206625,0.192348406369276,0.100706239391796,0.125827059876503,0.184231338110936,0.176557025462177,0.027499708786064,0.163489703145474
"DSCAML1","DSCAML1","oligo1","turquoise",0.508322453240294,0.546993704077433,0.208438553757641,0.30411143209829,0.496907263542386,0.503541086390973,0.083586541140319,0.452521655546029
"UBE4A","UBE4A","grey","grey",0.24046049888373,0.217079280512804,0.196524910064143,0.213727782882063,0.169637750143402,0.200550913971955,0.0335822868698816,0.171984954677724
"ATP5MG","ATP5MG","grey","grey",0.150592958670379,0.132417380052666,0.151961223366026,0.142415349893576,0.104638852854351,0.111228352291214,0.00765625179528626,0.0991659410639005
"KMT2A","KMT2A","grey","grey",0.348203617579223,0.324253349910135,0.199200302870477,0.259738444676641,0.296228891045826,0.323161059683318,0.02538950452999,0.291846745879178
"TMEM25","TMEM25","grey","grey",0.063301858868152,0.068976950417712,0.0470118821987112,0.0668558956109974,0.0407986989875059,0.046523419877029,0.0180486362363507,0.0313511839854847
"IFT46","IFT46","grey","grey",0.106326437026882,0.0833136331671217,0.0797775087338351,0.066625327596677,0.08621639334953,0.0826537421545785,-0.0066785604845747,0.0845027723374029
"ARCN1","ARCN1","grey","grey",0.128310329082966,0.108349312340134,0.150804685702524,0.148261528168024,0.0871405761503624,0.0940185641847829,-0.00534352863498175,0.0874477767455802
"PHLDB1","PHLDB1","oligo7","brown",0.309574446976313,0.24837225413405,0.201304880374122,0.192729206036151,0.357611629296724,0.303151057537778,0.0287565378087554,0.394029238817603
"AP002954.1","AP002954.1","oligo2","blue",0.0790907280839777,0.0532499735554062,0.154836188433541,0.116373689465467,0.0276999433863356,0.0395117821597066,-0.0123405241971505,0.0378382043107472
"DDX6","DDX6","grey","grey",0.256451437857829,0.235059850369231,0.187826370996706,0.208819670420917,0.195447435035824,0.213118885721542,0.0455605224761377,0.194309816587657
"CCDC84","CCDC84","oligo4","green",0.191243805592696,0.188715209243214,0.092037896524973,0.102419952623647,0.205285278329482,0.178066590905706,0.03549799401261,0.181015656600543
"RPS25","RPS25","oligo2","blue",0.082352038531849,0.0303052333781882,0.177999508248055,0.124454441309179,0.0253119164265313,0.0368920222178378,-0.00170202316500898,0.0646672512894936
"TRAPPC4","TRAPPC4","oligo2","blue",0.0597277062607209,0.0328835979250165,0.13256998592501,0.0839319200942794,0.0345181202593603,0.0281640128140141,-0.00881839390800549,0.0358420733770708
"HYOU1","HYOU1","grey","grey",0.106637920584212,0.0967556151232715,0.108720261119889,0.116899077894551,0.0705287014266125,0.0774508318252358,0.00330259100317442,0.0715123883512332
"VPS11","VPS11","grey","grey",0.103802591408013,0.0780180372346703,0.108445977010265,0.101049639746983,0.0740109456464541,0.0840985709973104,0.0126895546036471,0.0857350195621236
"H2AFX","H2AFX","grey","grey",0.129191859652481,0.109331887852162,0.158382745803292,0.171277666208629,0.0788096468269616,0.0919789936691219,0.0181146636921996,0.0783212374533766
"C2CD2L","C2CD2L","oligo1","turquoise",0.101048070764394,0.111871811954815,0.068303573167652,0.101312320031331,0.0746138723809834,0.0804438259663414,0.0169091198877799,0.0613967174874472
"HINFP","HINFP","grey","grey",0.0955148047210128,0.0830148074876162,0.0842605052101155,0.078733538539988,0.0689406983705175,0.0817106328949754,0.000203807011845598,0.0816843923675083
"CBL","CBL","oligo1","turquoise",0.16673518246226,0.185130394580756,0.086072246264931,0.121776545253738,0.154142016571781,0.147383118015491,0.0282031142251492,0.111108838495491
"MCAM","MCAM","grey","grey",0.102971318188227,0.113431272727454,0.112538810650405,0.154095237966333,0.145038269000959,0.0582921189388176,-0.0070790352487841,0.0841461929936078
"USP2","USP2","oligo1","turquoise",0.124588062499727,0.132292012000902,0.0861159171080406,0.120768044150977,0.0983616642342262,0.095908601375749,0.0169641998952098,0.0826389235675182
"THY1","THY1","oligo1","turquoise",0.0297821252898711,0.070335290127302,-0.014615815752024,0.0374952991372381,0.0392088715308503,0.0225303631818606,0.0522992993238677,-0.00699336164508513
"NECTIN1","NECTIN1","grey","grey",0.226365142119969,0.213742948640711,0.142445175232141,0.182822876080547,0.210675059607286,0.205953718785731,0.0281951021630083,0.207277562531816
"OAF","OAF","oligo1","turquoise",0.0919952680904343,0.0964398944941186,0.0457438210004306,0.078124061283544,0.0897069502439885,0.0782598091668616,0.0357345827606385,0.0782654256559214
"TMEM136","TMEM136","grey","grey",0.129447786183492,0.114212462453202,0.137680779335475,0.141714616609071,0.094204734832386,0.0983371332145916,0.00685766795120368,0.09597260188657
"ARHGEF12","ARHGEF12","oligo1","turquoise",0.200997063725123,0.21133366140252,0.0821573772419459,0.128655343706625,0.176426082830473,0.178761503948601,0.0289963825692548,0.143835978402153
"GRIK4","GRIK4","oligo1","turquoise",0.289985277117781,0.322192285505357,0.150061402916209,0.177341779752983,0.289002128447175,0.260106208653626,0.0203650795267322,0.223761181468655
"SC5D","SC5D","oligo1","turquoise",0.255149317477782,0.257595909244262,0.226869670776031,0.261435381742857,0.155457819433892,0.195798930759869,0.0523471023680586,0.138471637723033
"SORL1","SORL1","oligo1","turquoise",0.318261728197277,0.358111920010521,0.187789647357005,0.259324817415298,0.226393317191601,0.297400909712343,0.0727989548427198,0.19339322596503
"HSPA8","HSPA8","oligo2","blue",0.181312424894662,0.119755444469559,0.316688987694089,0.25864651202507,0.0703720248429503,0.10310871001503,0.0212236877394704,0.106742546745275
"TBRG1","TBRG1","grey","grey",0.187057631699107,0.164965195199427,0.150732606559553,0.160144354284128,0.14152090862539,0.154170291337664,0.0298517352856771,0.132983506880955
"NRGN","NRGN","oligo1","turquoise",0.0273493986486091,0.0509520788837041,-0.00500971880369711,0.0174833216101443,0.0309271492284682,0.00657644486287211,0.0607244184644211,-0.0117355099239064
"MSANTD2","MSANTD2","grey","grey",0.138613062235345,0.11454124222002,0.0995073788049529,0.0989014445192943,0.110578702174313,0.112612781693445,0.0307967594981224,0.119638422341492
"AP000866.1","AP000866.1","grey","grey",0.0836849498569606,0.0782513085361271,0.0605634765086196,0.0557270538724527,0.0815083792546174,0.0784948290888817,0.0145547839999014,0.0776343493918334
"HEPACAM","HEPACAM","grey","grey",0.297342586922018,0.263305956622503,0.28748745024555,0.304283152629493,0.25495537390587,0.239363992111757,0.00873309827338337,0.248949919215208
"HEPN1","HEPN1","oligo2","blue",0.103529882518053,0.00693780073598535,0.404657626969504,0.246843468488206,0.00413592567116501,0.00475070670658517,-0.0252371813711936,0.0521409927588662
"FEZ1","FEZ1","oligo2","blue",0.359233090253309,0.298335947235115,0.467186681196775,0.431827117840272,0.233695512644809,0.262136261608172,0.0303551658781814,0.248625398609734
"EI24","EI24","oligo3","yellow",0.137292495404449,0.128856663665562,0.161347702715002,0.203559205885986,0.0858814001971376,0.0861760901124094,0.0132145611933193,0.0666141935432063
"STT3A","STT3A","oligo2","blue",0.106285965342959,0.085043375336202,0.110598065603282,0.0966983794454746,0.0774855178692731,0.095808363662661,0.0192870668952631,0.0957292337236292
"DDX25","DDX25","grey","grey",0.0413961340544849,0.0290201503348045,0.0324749017825516,0.039405472379925,0.0350439133457054,0.0237678171242409,0.0156609169833285,0.0337551112929956
"FAM118B","FAM118B","grey","grey",0.114925544644174,0.0942743649624464,0.0904505222702093,0.0812503368740818,0.0789314130812536,0.100027735616227,0.00870186588295034,0.0905148488073126
"SRPRA","SRPRA","grey","grey",0.107178602690482,0.0751562346217221,0.154492735521898,0.12470472362426,0.0565203603299578,0.0608292531392037,0.0132749284250394,0.0638511094328278
"FOXRED1","FOXRED1","grey","grey",0.147327128885403,0.124630287436888,0.131963522079381,0.120112491350681,0.108746645965399,0.118577728106875,0.0118584159508715,0.116925472119775
"ST3GAL4","ST3GAL4","oligo1","turquoise",0.226163793048846,0.254897386828094,0.11778612190546,0.161404297735709,0.220119027674844,0.204067644521632,0.0289102729121379,0.178448176574577
"KIRREL3","KIRREL3","oligo7","brown",0.339637516461409,0.230166976342875,0.15261275518634,0.145368156211014,0.330546943825178,0.399367058839435,0.0769212351901209,0.484545564335283
"AP001783.1","AP001783.1","oligo2","blue",0.0264950160869756,-0.0131193841274958,0.0965564768763772,0.033960201528801,0.0189917171241629,0.0202037054894869,0.00817852475601412,0.0548367275547296
"ETS1","ETS1","grey","grey",0.0671959920036898,0.0779224295108745,0.033862182563382,0.0563803981117657,0.0747485447260262,0.0486166444615058,0.030130611338936,0.047922482111656
"ARHGAP32","ARHGAP32","oligo1","turquoise",0.292635455589266,0.325072344030471,0.132390736856243,0.197727691265479,0.244556156167494,0.260424407115201,0.0523300172214367,0.186576023346602
"NFRKB","NFRKB","grey","grey",0.0932559336687956,0.0964044366110753,0.0290321303439207,0.0628308500470694,0.0814418785723643,0.0847393066790451,0.0248544948372518,0.0666727011194075
"PRDM10","PRDM10","grey","grey",0.138513409802798,0.139533886259635,0.0772676913604431,0.0978796936873286,0.125544732864732,0.120163065895368,0.0441936433994851,0.110176124153385
"APLP2","APLP2","oligo3","yellow",0.194186098668977,0.176876064626887,0.214843292298638,0.26442985873838,0.103076179214147,0.125629514739146,0.04656089987166,0.0911548770201824
"ZBTB44","ZBTB44","grey","grey",0.267665404479727,0.244927972673692,0.131229660355322,0.176831910879733,0.237434823577587,0.25852717485197,0.0442420666729125,0.253194476391918
"ADAMTS8","ADAMTS8","oligo2","blue",0.0449399640219126,0.00915369503017454,0.0625337143409276,0.0464996122029663,0.0260797656113892,0.026935923279029,0.0223126748282023,0.044481967773494
"SNX19","SNX19","grey","grey",0.230241978885672,0.204740855637833,0.119641247360763,0.135582185082675,0.219419805994325,0.233032766495527,0.0463978951806949,0.234076969008241
"NTM","NTM","grey","grey",0.441183266312969,0.42200626355563,0.257592219005041,0.281464858125994,0.381071217355,0.429730397367912,0.0380108389083875,0.398861554262862
"AP003025.2","AP003025.2","oligo2","blue",0.081722892416582,0.0497631704525754,0.13128989990199,0.0765497613501019,0.0651267831778945,0.0548590261324364,-0.00507081860095156,0.0678034864874795
