"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13","kME_oligo14","kME_oligo15","kME_oligo16","kME_oligo17","kME_oligo18","kME_oligo19","kME_oligo20","kME_oligo21"
"BMI1","BMI1","grey","grey",0.00867247779434937,0.0618613415280015,0.0235410800983703,0.00956900625011303,0.0252093255196897,0.0583409682215283,0.0524320422479129,0.0365450501991326,0.0356176792383498,0.0639704922708987,0.000701087240060339,0.0524648616403635,0.00991715508952066,0.0394578117384021,0.0332706983369586,0.0353990451248128,0.0476150870104958,0.106275738955577,0.0389544101959961,-0.0455419836891128,0.0797980803328266,0.0199404429421614
"SPAG6","SPAG6","oligo18","greenyellow",0.0397603788964375,0.0205099287154932,0.0501455712390389,0.0363884545047574,0.0177924879388393,0.013537852838565,-0.0200990150447055,0.0627604275612326,0.0177448981641036,0.0188870056719947,-0.0115453126486669,0.0270123835953691,0.000473900454380254,0.013853724379407,0.021757719755562,0.0375168044000382,-0.0212303273414911,0.0255176040079842,0.0529660656512013,0.0356679692959062,0.0772385893034329,0.00649600588975422
"PIP4K2A","PIP4K2A","oligo11","yellow",0.314080763899889,0.496580445154923,0.204882096523828,0.277092206854846,0.236765364937778,0.267488652764053,0.275285451365165,0.450244197277599,0.298483455623711,0.326715070993116,0.281559601551018,0.621771142695936,0.316467877672196,0.418260780297152,0.262086732975761,0.514542914694281,0.300323440305754,0.124433559942513,0.366745710713844,0.205791116704463,0.282538241979398,0.378552226010148
"MSRB2","MSRB2","grey","grey",0.0418981688110293,0.0512121247104743,0.0101635576719238,0.0463590332372662,-0.0101895829975553,0.0471111057448129,0.0458800632694093,0.0623176396834008,0.0184175733137288,0.0571610618364674,0.031363537196258,0.0548773670361767,0.0795930551675618,0.0679921255364784,0.049868555566407,0.0370052140267402,0.0236940584680692,0.0311447840221039,0.0321674851310239,-0.00864523949374255,0.03391879583472,0.0842269094314077
"ARHGAP21","ARHGAP21","oligo9","red",0.356968074528614,0.411754668969475,0.192843197593738,0.261961984718423,0.268979211198959,0.228642443454499,0.321611690287181,0.369179157285859,0.258955054084039,0.433294003162265,0.314558440412538,0.287919277755517,0.271546252576777,0.343134724158649,0.297361272716192,0.361343136351882,0.254392874126424,0.205502401114583,0.253337700355665,0.281206129504293,0.209317131449569,0.296109586569299
"PRTFDC1","PRTFDC1","oligo7","green",0.149970706756116,0.150849995143335,0.0733259752638874,0.103758241370471,0.128883790370853,0.0165661047320882,0.0594005131835354,0.192750369703144,0.126847269865785,0.0814225025729173,0.0710022628006952,0.111969606048464,0.0990917456652207,0.160233227521509,0.0512983073780498,0.149901697793649,0.108222364958802,0.0326902942439273,0.109832503328481,0.142291749735685,0.120569096846158,0.133568368757322
"ABI1","ABI1","grey","grey",0.0930339442476382,0.0942110994298238,0.0454591765045785,0.0735001349059171,0.0533669688683941,0.0485845876646525,0.113101024200214,0.0635150128197882,0.0466544406651772,0.0998830355603935,0.0647218646550724,0.0492997864296668,0.0703949182737511,0.0521146906284117,0.0755405524191856,0.0698670834397712,0.0561751262078946,0.0353475494171504,0.0805565231899938,0.0305038836885504,0.0559729299718857,0.047509267672578
"ANKRD26","ANKRD26","oligo1","turquoise",0.120477546753346,0.111018953110361,0.0684531871214039,0.059191879764045,0.0726081375296216,0.0417402983613889,0.0318483719176694,0.120368336044301,0.0769858856293507,0.0542326381414612,0.0632857850218426,0.0560420601379412,0.0622788172950514,0.0272200849095196,0.0686681451790186,0.0950055826520534,0.0222966916025975,-0.0039093895164736,0.0985969936827002,0.0539886742873037,0.0674913040697051,0.0658674198524471
"YME1L1","YME1L1","grey","grey",0.0845685640162936,0.133760076845231,0.0572436577720115,0.0707825330709835,0.0632427942340837,0.0580559751391385,0.0626769013423708,0.134704285107441,0.110251565299474,0.0432297104203894,0.111266809555633,0.140539794950136,0.113873731313204,0.0861625892295099,0.0426320128368734,0.124011529393278,0.057036020895762,0.027639452436235,0.0975347706169524,0.0824306877019045,0.120164123345557,0.105924940347348
"ACBD5","ACBD5","grey","grey",0.0392267751392801,0.0611252857103064,0.0297748324255499,0.0719684900993797,0.0550855045230632,-0.0140015058558006,0.0230068292750051,0.0333181946497535,0.0357329769757237,0.0386668275792343,0.0554745813261811,0.0292129186156739,0.0280334179823553,0.0328986729869664,0.0381888068003817,0.0118532741010409,0.00502076246527018,-0.0358592488052742,0.0561398972560706,0.01125516778016,0.0201170061319876,0.0753128671012251
"RAB18","RAB18","oligo1","turquoise",0.173863260218923,0.166242792527834,0.124345832567746,0.0837747663328798,0.0693968416866041,0.0871361448681052,0.110524282264181,0.150263315369064,0.107557787904667,0.147899877069787,0.0582332241685135,0.0948748976388607,0.102036465350107,0.101828258128469,0.141693812135596,0.142057767917084,0.116644026224144,0.0443893352474298,0.139209818681745,0.081503829392268,0.0601127751156854,0.0831258128149988
"WAC-AS1","WAC-AS1","grey","grey",0.0498093029213844,0.0661864527858087,0.00667821166903909,0.0512888577047362,0.0513536666840966,-0.0187942509169023,0.0211865717284637,0.0581378547201126,0.0531984969142567,0.065583184274144,0.0780963874168778,0.0506932535670065,0.0619086019427168,0.100823555215253,0.0423314148081752,0.0190718745054393,0.0799106803138614,0.0412578842874057,0.0523728525162477,0.0370072594697406,0.0584580595304465,0.0758262468491151
"WAC","WAC","oligo2","cyan",0.195026564445211,0.205965670730813,0.229537606798423,0.194960315415009,0.164176120048405,0.166513085740224,0.188603820367413,0.193177097572315,0.110568261996142,0.175350908607364,0.157344274657688,0.14368386831249,0.175872087708988,0.145928625610817,0.172154559961333,0.182638303271097,0.16357896467908,0.0878921773005627,0.126518595147949,0.0675807641657831,0.122937400777945,0.0886023707366747
"BAMBI","BAMBI","grey","grey",0.10016372143338,0.0672075063853917,0.04828428485676,0.061884855584054,0.0494401936620263,0.0211620691495542,0.0821589337355282,0.0572400347869324,0.0215220983084243,0.0497346620487866,0.0390254102466558,-0.00811836701161006,0.0562032376504251,0.0254166255094536,0.0678347028762994,0.0300971558496251,0.0506755452274074,0.0256854110712221,0.0216292424141703,0.029802525322314,-0.00368750038042591,-0.00734727178914563
"MTPAP","MTPAP","oligo7","green",0.109972766679076,0.0953417098528574,0.0558247428427152,0.0665626419827285,0.0428705759407599,0.0177523187670446,0.0785232274641833,0.103724413231535,0.102320269434686,0.107996074179652,0.0573234830099861,0.0100858807144871,0.0955730886604638,0.0664165033797582,0.0886968339609953,0.0742710511577475,0.0272935824919656,0.0577976921381745,0.0578265971026998,0.00736437846807062,0.0514803715030554,0.0590677326678071
"ZNF438","ZNF438","oligo20","darkred",0.112945463732287,0.152248768149641,0.0691325059116189,0.0936993978800734,0.055092932330017,0.063896787852837,0.108941425522676,0.150550477584131,0.0534165469919519,0.104414193265673,0.116512343277759,0.166175208459641,0.11971647845633,0.142425779537107,0.0952042338003051,0.180759031063425,0.0680405588499836,0.0854408055791987,0.117780204607706,0.0765670672671604,0.274813917316297,0.110133970394859
"ARHGAP12","ARHGAP12","oligo1","turquoise",0.2340864952662,0.156423880570332,0.146805673612944,0.163747735997753,0.175542712844468,0.0590841786624074,0.174629074524543,0.138507479074212,0.131927704426817,0.159026268585654,0.127236347784663,0.0519513821836539,0.13020795620509,0.0969561635707689,0.126032920971482,0.0812217064569357,0.0668650791900268,0.0798540279449165,0.175719237695707,0.0815005222884926,0.057110068636338,0.0902684006389553
"KIF5B","KIF5B","oligo1","turquoise",0.183331505136828,0.178516393659097,0.180444554469668,0.112419482060729,0.147201726262028,0.0867082141502042,0.218153124477144,0.142298393329157,0.0816254336923605,0.169905095169247,0.0882273587013712,0.0799897331943114,0.117453282523871,0.0972088646598756,0.160298370143284,0.127411027878478,0.0961730067313188,0.059996965868665,0.133322675146012,0.0823272800198649,0.0484423312126868,0.12635879273904
"EPC1","EPC1","oligo6","blue",0.195027162743323,0.15529576483907,0.109239780856003,0.111579690343075,0.123825426011738,0.0771947271403085,0.175033910324341,0.127794887524461,0.127057356799536,0.135778114294391,0.0956227842502664,0.0679372791046306,0.120024983801599,0.133086020528049,0.121138799534041,0.127213797777528,0.113426518787959,0.0588515232924881,0.110821232270403,0.135151438096922,0.083668163663353,0.0954048666617639
"CCDC7","CCDC7","oligo1","turquoise",0.217787986077585,0.178167804202799,0.0700463501314965,0.121707527242198,0.174372009957204,0.0100464464757348,0.143419952573682,0.175275043664483,0.135541019026868,0.0927521596147736,0.138221655677042,0.0493160274983482,0.0790076996907978,0.150229697760795,0.0687769194079594,0.143104769276899,0.119041156809268,-0.00609598072370911,0.159188425204266,0.0817913104110672,0.0881263354244527,0.128449392716469
"ITGB1","ITGB1","grey","grey",0.0998692610287667,0.128278022031598,0.0822319704322414,0.15552052083491,0.100086851310982,0.124867839820311,0.11296214982582,0.110864157093434,0.0741436703594164,0.1021752236385,0.0780267422395576,0.0924743371198387,0.0864612407451349,0.0785132313331528,0.131242650090101,0.110157731934445,0.0649105664872061,0.0473830610916473,0.089157908021033,0.0300627263136995,0.069177167418361,0.056194803448596
"PARD3","PARD3","oligo11","yellow",-0.0499503147789201,-0.0258825188160243,-0.0705579981468048,-0.0257495315857718,-0.0117072196372436,0.00417128076225692,-0.0487876037705118,-0.0278132546993277,0.00301105604805349,-0.0119921284978709,-0.0336700794211272,0.0340932782113206,-0.0546805332955448,-0.0166825401934868,-0.0209902762042765,-0.00913706723462386,-0.0218010770707802,-0.0109395373728069,-0.0288437840438953,-0.0167768597313299,0.00125822730598624,0.00154288057755561
"CUL2","CUL2","oligo1","turquoise",0.0836333777842813,0.0855025763510134,0.0402172961227322,0.0730206053759316,0.0287364931023341,0.0142324564785852,0.0837607304370474,0.083322648245235,0.0816068829412905,0.0585570291839098,0.00864778347673091,0.0562578534923512,0.0516996623657039,0.0629948639637018,0.0443622428446079,0.0603423134513154,0.0469352339745732,-0.00779365570991521,0.121198034279272,0.046580689323033,0.0513447822164931,0.0782571806073222
"CREM","CREM","grey","grey",0.0557574757165306,0.0191946505022537,0.0401327470740411,0.0755242462593988,0.036586334541529,-0.0213993156455087,-0.000292881650287526,0.0393454470840193,0.0233271060198716,0.00169214615863895,-0.0444417451483675,-2.91667808290767e-05,0.0436458356831965,0.0168559833066412,-0.00457783166945369,0.0372459201207443,0.00294927249057151,0.068459331412639,0.00879603384015848,-0.00938841812585673,0.00655885064620101,0.00234705658850714
"CCNY","CCNY","oligo1","turquoise",0.385350834479045,0.346616295531605,0.210126163190794,0.249223660381339,0.284229047270232,0.0871765825875394,0.275459459548703,0.350051324007232,0.242631622891873,0.258338341228203,0.215534120985889,0.195813051130321,0.246289176969654,0.258042242589949,0.204126098506508,0.299383745915152,0.263202129667153,0.134965514311711,0.281092414268454,0.1946628123678,0.182261043034585,0.235646184858016
"AL117336.3","AL117336.3","oligo15","black",0.0861401214489016,0.102008389799718,0.0524885320917814,0.0861351130020607,0.104281992772194,0.000668836000835623,0.0262735280318632,0.125913966553607,0.127047205429085,0.0593081479255922,0.0540013921801584,0.123721739960973,0.0834062165563078,0.130190006020124,0.034650695062198,0.184079468722257,0.0907692496865007,0.012433483264726,0.0955880823775576,0.0736945388287221,0.113035493105816,0.0586393461009167
"ZNF248","ZNF248","grey","grey",0.142927247032585,0.195049161917623,0.111804759820527,0.118178093443823,0.114338353622514,0.0736026345807482,0.0978063696964892,0.185434795606874,0.125149284065516,0.120196674666989,0.140851806611247,0.147018386165642,0.181315658128361,0.187765086317117,0.103297979766592,0.209241848691408,0.145543782607972,0.0746200992827739,0.147161943960091,0.116717054616885,0.148442957094202,0.136836367610801
"ZNF25","ZNF25","grey","grey",0.0940351902079462,0.118693986771183,0.0521195725357919,0.0309663525447781,0.0967797621265713,0.0378667186362875,0.0239171757851791,0.127059612175936,0.0475865881027568,0.0454234963862294,0.0395770900820268,0.100760183396096,0.111997995972195,0.0647984717831287,0.0398818904136432,0.103875041895232,0.0773122083654713,-0.00659760243770347,0.116682066567969,0.0280833205703524,0.0247685807474264,0.0988317708443038
"ZNF33A","ZNF33A","grey","grey",0.106791168524628,0.120804082055953,0.0781235073492093,0.121553519056968,0.150017653906825,0.0596597969746045,0.0736046351065384,0.105804456737795,0.108920659672205,0.137603731419872,0.0808891173949869,0.0689089200266157,0.0535631262050898,0.0928540895591453,0.0963901019895588,0.0783368137821115,0.103841856104865,0.050029427572738,0.0970261968891197,0.0757545229364803,0.0804335434540961,0.0586423365273094
"AL117339.5","AL117339.5","oligo7","green",0.197896981813113,0.188000421846594,0.12568133020326,0.118371360576834,0.126796860695542,0.0764273745987176,0.129651120534379,0.241108095362742,0.176939511183248,0.144046394369977,0.134753973809626,0.146525979837833,0.121690872968751,0.0978019517496243,0.110535958326727,0.185650514446508,0.174208482866043,0.0755293300403017,0.126696083662713,0.110582987321922,0.0936027993944935,0.158369822710548
"BMS1","BMS1","oligo3","pink",0.0352015926967821,0.0491063634848159,-0.0112991947305627,0.0684768244763737,0.0593526521644255,0.0432957944796891,0.0536591781823637,0.0672606301103123,0.00347080495756837,0.024837636256163,0.0125364273780802,0.0438042067014483,0.0743154751072003,0.0196073721390034,0.0369023416547281,0.0590040203368931,-0.0407278841732425,0.0398225449431356,0.0623810678284744,0.0323284246125118,0.0331641733461716,0.0282088152591247
"CSGALNACT2","CSGALNACT2","grey","grey",0.133812421739743,0.168582655105108,0.0938719334742799,0.0809569894275578,0.127873205551702,0.0913596002924957,0.137001231649886,0.106373424621258,0.110166943191956,0.105738229096665,0.109200399795081,0.0989044927510367,0.0814678096320669,0.13946822636392,0.0893970725135398,0.115821349094875,0.14818292380555,0.0854655911211197,0.062135440974473,0.110690593779524,0.0584273696224361,0.117575355515148
"HNRNPF","HNRNPF","grey","grey",0.0396362167346681,0.0738436285969249,-0.00173687435158645,0.033974246324894,-0.00754404609672612,0.0283963421131268,0.0641038960261375,0.0396404301282875,0.0413580448104509,0.0619334912152531,-0.0230191974956399,0.0740254310729697,0.0296100623792535,0.0473064359660111,0.0504406009070475,0.0528016244008693,0.0565380568426362,0.0370069713060082,0.0425138902469796,0.0567618790850528,0.0304588032462249,0.00369570399759734
"ZNF32","ZNF32","oligo8","midnightblue",0.000262800690694555,0.0174800982582803,-0.0104821256918058,0.0130141545927219,0.0192963622660413,-0.0192804745327823,-0.0341402131723039,0.029063935208479,0.0122047986640326,-0.0376909313513101,-0.0269003593368067,0.0280250609543537,0.00161226082342192,-0.0153194973428477,0.00507243890809574,0.0194666610765683,0.00482656201438296,0.00864374114111513,0.0188630537175382,0.0231010833586259,-0.0274622310211618,0.0450511157199082
"TMEM72-AS1","TMEM72-AS1","grey","grey",0.03129467315863,0.0194665988524329,0.0146490269155804,0.0299912151209126,-0.00585902465506467,-0.00180892035506275,0.0493493186465263,0.0117637880189322,0.0250967054052499,0.0137130856688405,0.0363248196130258,-0.0137494620746336,0.0219066928407568,-0.00930361146781123,0.0214718328357271,0.0207549692008286,0.037026845291527,-0.00591184069789851,0.0402625946895476,-0.0365639071026582,0.0151276922111517,-0.00273427379204729
"RASSF4","RASSF4","oligo3","pink",0.107320760939199,0.10434220590898,0.0676609727584774,0.155150935279062,0.0940721149018374,0.113172924131436,0.0453831828852134,0.111043454940734,0.0782785967627002,0.0772149875632738,0.110339744864949,0.0720328098686982,0.12178668081438,0.0897312102821596,0.137027432741511,0.0987397437255741,0.0404492382983443,0.0548626438386644,0.0726871601771917,0.0511866867356461,0.0683644705664406,0.0920860212880507
