"","gene_name","module","color","kME_oligo1","kME_grey","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"PGGT1B","PGGT1B","grey","grey",0.197946013527877,0.203702786474927,0.176018212948574,0.133304985657381,0.165562483089104,0.181791910781662,0.175623014746439,0.168550471045911,0.162153916411615,0.126876856729527,0.0357076963393152
"CCDC112","CCDC112","grey","grey",0.205580626567352,0.232339036793295,0.213430801876356,0.170700502207946,0.1723342967929,0.205307827724274,0.197010837839122,0.173055113440362,0.196311288655344,0.159565740645358,0.0153326814460731
"FEM1C","FEM1C","oligo1","blue",0.204985366397567,0.182881072136145,0.134509196169073,0.131804269642666,0.183592737838449,0.183694690082257,0.147818638947462,0.162520919368665,0.150529206230564,0.120765600848558,0.0350770895956247
"TMED7-TICAM2","TMED7-TICAM2","grey","grey",0.136443734145826,0.134167803174643,0.108071364074011,0.121346389170566,0.138095842740696,0.117008243192734,0.106762641640023,0.116442957643748,0.0968414414027932,0.0613366657632343,0.0405258268947874
"ATG12","ATG12","grey","grey",0.191377294108099,0.195239872747519,0.170346293897496,0.142174336965829,0.17110409393427,0.171395612958794,0.16157368017571,0.168315424582007,0.15386052269863,0.113287628959646,0.0288133233871037
"AP3S1","AP3S1","oligo5","brown",0.235941966800404,0.222578490926331,0.177464286025721,0.141644820016718,0.198189578148602,0.237711678076125,0.188081429371302,0.187958942351616,0.192502812788005,0.160946502298706,0.0434162653897108
"COMMD10","COMMD10","oligo1","blue",0.347711003365843,0.331982804274307,0.282391153035116,0.156452732714482,0.245480888901451,0.289683032155876,0.32236115444487,0.327118936788333,0.271365391462768,0.175687298435904,0.0515636995046081
"SEMA6A","SEMA6A","grey","grey",0.477235397104834,0.479571386621589,0.435651159056192,0.276795319049855,0.372684892986409,0.443945686952542,0.448709751084927,0.430284379790783,0.429510909648636,0.322682899048776,0.0795705432721873
"SEMA6A-AS1","SEMA6A-AS1","oligo3","turquoise",0.102038181544492,0.169790251865262,0.130974439310533,0.361382128851012,0.227692402573027,0.180336065453365,0.0555584633713373,0.0192140360887652,0.150967953896007,0.187064819522551,0.0239747352550022
"DTWD2","DTWD2","grey","grey",0.136290390778157,0.147902581328162,0.145671547891046,0.0890163539470683,0.103289983518087,0.120680694736493,0.143009945543879,0.136507627252165,0.127951244569449,0.0783959473983307,0.0258966888313931
"AC008629.1","AC008629.1","grey","grey",0.125583523490767,0.136703208311982,0.128784558290241,0.0627372224144702,0.0834900331817659,0.109571906145223,0.136389935875479,0.121152458186882,0.114568248666178,0.0798819228377295,0.00606835803713844
"DMXL1","DMXL1","grey","grey",0.437524380192778,0.456981114754826,0.412303012800976,0.315307989493894,0.367592921822776,0.418463988083593,0.397327928912323,0.367399427758377,0.395017280545178,0.315947064263244,0.0619782250250112
"HSD17B4","HSD17B4","oligo7","yellow",0.358272318831376,0.350799617383394,0.302324971737957,0.21167545376056,0.286519865191823,0.274983965448557,0.347206575517128,0.377691828240894,0.263498713610908,0.143836984496107,0.0506664465439603
"SRFBP1","SRFBP1","grey","grey",0.20422827658276,0.201839266756857,0.162436477241819,0.131726577626569,0.174851656689905,0.18195523588218,0.168118568123342,0.174373373239516,0.151097852557763,0.116924608410661,0.036606807146227
"SNX2","SNX2","oligo5","brown",0.247066056297766,0.253100279569452,0.197909075426927,0.217347315084989,0.239920756658786,0.261828631909365,0.183501245227676,0.179776423721602,0.201209805769441,0.191490224516457,0.0421411998178357
"SNX24","SNX24","oligo5","brown",0.384371095122106,0.375928751877444,0.293391398932976,0.265826919018805,0.334151595754472,0.433798345621658,0.261316586021958,0.232541330445731,0.323711355059788,0.366921956644623,0.066140063625054
"PRDM6","PRDM6","oligo1","blue",0.150982097774043,0.134430557508576,0.0956988156569596,0.0700372943858175,0.115210480449515,0.147191558527925,0.100579010018156,0.0968279165849607,0.109230109740203,0.116991259772373,0.01215363527931
"CEP120","CEP120","grey","grey",0.140551197863023,0.142224033497429,0.12078064523946,0.0796798712717292,0.117782861301303,0.125423515228593,0.122480392367512,0.125081510667444,0.109412414232121,0.0783093577656287,0.0235209796125927
"CSNK1G3","CSNK1G3","oligo5","brown",0.239922947952374,0.234087311109917,0.175233377855352,0.163079777698485,0.202260866542345,0.23722129022276,0.184816252835707,0.179627409936849,0.190196794787103,0.172321977067663,0.048390450782896
"LINC01170","LINC01170","oligo2","green",0.248953514522427,0.288049364963682,0.343805010791567,0.165007982828995,0.174332778497016,0.267139993897787,0.312673565073563,0.259176298277715,0.33752735209197,0.222514770832424,0.0328365726487773
"ZNF608","ZNF608","grey","grey",0.350349739459005,0.353620845092399,0.310359916127484,0.227976100425753,0.290193126780158,0.332131041541368,0.322897971719039,0.320078352864456,0.307716742708332,0.246766002289207,0.069075513345119
"LINC02240","LINC02240","oligo3","turquoise",0.0571242279314969,0.0721159998105704,0.0471967528226091,0.167108974223467,0.131851994267541,0.0825901739957818,0.0274977180070632,0.023426869229891,0.0467863503669487,0.067929121979592,0.0146225013041826
"GRAMD2B","GRAMD2B","oligo7","yellow",0.139025091493816,0.144120546037521,0.155676007178873,0.0344399798241792,0.0868809254826867,0.0531520704258531,0.217170217707024,0.242614510777595,0.0942397314528242,-0.0380923438817618,0.0359667156772103
"ALDH7A1","ALDH7A1","grey","grey",0.162736027318834,0.170773637813704,0.142180434770769,0.111491616826269,0.135427551903166,0.144622407784104,0.145115696087373,0.149092821389603,0.118461699941089,0.0897577905756325,0.0306161862803813
"PHAX","PHAX","grey","grey",0.102211763183367,0.116595834313896,0.099511836805125,0.111645805782019,0.108630831427302,0.0964390716955987,0.08794581403245,0.0924195343026929,0.08270320141447,0.0634678053866987,0.0233271094253146
"MEGF10","MEGF10","oligo1","blue",0.485256930977372,0.453560632315161,0.379152675407344,0.261761476371301,0.384085603319032,0.410752374377111,0.418611824178902,0.427049308948507,0.359697041263881,0.268423136025215,0.0718335240148324
"PRRC1","PRRC1","grey","grey",0.157791412884914,0.166434385941964,0.134662097523585,0.120100355688418,0.142784121112633,0.14338345457434,0.135858869686703,0.134838572167841,0.123200378163291,0.0985757213846161,0.0212399307441532
"LINC01184","LINC01184","grey","grey",0.307771195764578,0.314946688805627,0.29317714213285,0.149010717642721,0.217050078486067,0.268614657396344,0.302353135350876,0.289667044083982,0.270559965780654,0.18463244002857,0.0545064084339889
"SLC12A2","SLC12A2","oligo3","turquoise",0.355927144779058,0.379703851420982,0.344371459230836,0.339664825564489,0.359631785999885,0.305582553443148,0.347228913428009,0.360623705572576,0.303603234339623,0.177032785812165,0.0603849598807057
"SLC27A6","SLC27A6","oligo1","blue",0.191933932756691,0.1730183849355,0.128307367899063,0.0830362808051873,0.162379243470849,0.142402613575265,0.154344056545766,0.179715735130064,0.0998050088885109,0.0647837451879955,0.0496379988884814
"ISOC1","ISOC1","grey","grey",0.0944866364525276,0.105713451056938,0.0793668381224999,0.107921897462185,0.105726578881853,0.0955972888284923,0.068701462208443,0.0735545506126987,0.0618589352789579,0.0695502706243261,0.0259555377247387
"ADAMTS19","ADAMTS19","grey","grey",0.0946551490916148,0.113334155748918,0.110210906162447,0.061044207532535,0.0817005309506941,0.0975593630438097,0.112328106995451,0.0975947253038323,0.0889308767478504,0.064251429844898,0.0285620566174404
"CHSY3","CHSY3","grey","grey",0.0228514661369801,0.0225308239687023,0.0174194337944174,0.0155112615766323,0.0255145669393346,0.0127070532754004,0.0296053992849419,0.0311448250515688,0.0265154075216282,0.00261599634893293,0.0541277299667693
"HINT1","HINT1","oligo3","turquoise",0.0431008339975308,0.103547694465361,0.0981562194945844,0.262346050858693,0.148748815951526,0.110530569060102,0.0320022335477025,0.0034619463268553,0.090902786204091,0.116778815789887,0.0256558817248647
"LYRM7","LYRM7","grey","grey",0.15623259126936,0.160257117001133,0.136856511676852,0.113692915319931,0.1444467755289,0.136343977229198,0.136973340142951,0.134127582381682,0.123674460764459,0.0865344392857378,0.0295426531732528
"CDC42SE2","CDC42SE2","grey","grey",0.238072365775308,0.240377951103009,0.212592599061271,0.12944958114902,0.191217877452126,0.175984001182126,0.241168938992883,0.265425203506366,0.175313680979146,0.0929335138472423,0.0490489450535115
"RAPGEF6","RAPGEF6","grey","grey",0.102837802976788,0.119949757750163,0.119492293856445,0.0978716448974698,0.10193534145043,0.102286087771743,0.105105537993384,0.0983392989276374,0.11104950966847,0.0797867691184811,0.00956884396029844
"AC116366.3","AC116366.3","oligo2","green",0.144671351170643,0.167987721798269,0.19785971332825,0.101478748528447,0.0989083315605294,0.131276612219315,0.17629494304134,0.15267052736486,0.153957955648993,0.0984092681784953,0.001988026873382
"TH2LCRR","TH2LCRR","oligo3","turquoise",0.0536842038086326,0.0933520284330165,0.0878476370929108,0.165570585665731,0.102688758100994,0.0843452341431209,0.0395510593861733,0.0231508671783694,0.0687324036201468,0.0839049882771079,0.0159517411039412
"AC004039.1","AC004039.1","oligo3","turquoise",0.0743778760325718,0.122078604718558,0.0929290879102072,0.24860237714099,0.156062589259527,0.131403129139975,0.0455314085541592,0.0241242960323705,0.103062486262016,0.124623591566885,0.00934235507478974
"KIF3A","KIF3A","grey","grey",0.313766021044119,0.321778670782691,0.254517948657779,0.268192512308191,0.296274952517901,0.323182693534751,0.242013770816763,0.234964099204271,0.264524068159683,0.249564429958334,0.0765382277942789
"SEPT8","SEPT8","oligo3","turquoise",0.345755044059566,0.346232757185018,0.25950293892649,0.390663761879584,0.409017907583186,0.352270996905491,0.232107447408961,0.244083866934566,0.247589019431231,0.254331279874979,0.057028354660327
"SOWAHA","SOWAHA","oligo4","red",0.157190319516459,0.12706297177964,0.0517988940756559,0.145648848749999,0.223228909346054,0.166218462132411,0.0545044028266624,0.0747115526832032,0.0855208715603753,0.122552021382945,0.0427939052199973
"SHROOM1","SHROOM1","grey","grey",0.176142179368468,0.180426938896193,0.156181527909897,0.14755008858566,0.168282679773179,0.171119642489074,0.146233437011198,0.140367128353488,0.133432859631979,0.126236802937935,0.0171890337259823
"UQCRQ","UQCRQ","oligo3","turquoise",0.0536857874555414,0.0752682255851893,0.0680143425512199,0.137055451088654,0.0954331621831706,0.0734126301470528,0.0386846544421366,0.0309929877135347,0.0593187650326898,0.0595109143931941,0.0080952280825635
"AFF4","AFF4","oligo1","blue",0.33299900008664,0.329060390185946,0.279528879484688,0.193091182206315,0.252427121382202,0.294877968151446,0.291274062595316,0.285152641049013,0.266375692543131,0.211857593234004,0.0485807721833878
"ZCCHC10","ZCCHC10","grey","grey",0.0638877986864937,0.08515415645439,0.0843297101835697,0.0621875834782547,0.0561190840479925,0.0722378826649625,0.0777993913333811,0.0581873487926705,0.0730616983494011,0.0604730722412237,0.00579433413835843
"HSPA4","HSPA4","oligo1","blue",0.217095141626404,0.206621468360951,0.158975416494514,0.152136157149863,0.20245315676449,0.203459885040905,0.166743059134053,0.165278629217567,0.160172139364668,0.137068113016886,0.0629408310878362
"C5orf15","C5orf15","grey","grey",0.109832113256222,0.125493817025115,0.112712584417746,0.139537990892519,0.129393573134108,0.117099242211875,0.0889805879222495,0.085426627990038,0.0997325226507937,0.0847044565506591,0.0168121895369843
"VDAC1","VDAC1","oligo3","turquoise",0.077295968118414,0.0976226574753169,0.0883107203041065,0.144759835219972,0.109177588732234,0.10181538186933,0.0513639589340072,0.0391885736015492,0.0759887493377,0.0902364888580233,0.0310499493132345
"SKP1","SKP1","oligo3","turquoise",0.124194528889296,0.162518452956563,0.135210865670404,0.265758445576955,0.199870107539422,0.155920587163855,0.0898699843003276,0.0825581044368605,0.12092679738718,0.118332204916566,0.0321774855014543
"CDKL3","CDKL3","grey","grey",0.204816553565402,0.203528698936841,0.177703876540011,0.11279685480755,0.149953673155391,0.183354596078487,0.183526241468056,0.178244035252603,0.171251127886414,0.133113210375706,0.0273241110764041
"UBE2B","UBE2B","grey","grey",0.246606125379638,0.243547170989599,0.211987729804433,0.168364633257508,0.215271611090384,0.225030762825613,0.212272727648118,0.213953109769404,0.191551677610267,0.148484982766862,0.0263664067158175
"JADE2","JADE2","oligo1","blue",0.217967169658738,0.195548439841297,0.145715399023188,0.105517457396935,0.176763199588858,0.176486346987925,0.162010924169374,0.17903339173669,0.135816408331769,0.107415498123218,0.0491657614108665
"SAR1B","SAR1B","oligo3","turquoise",0.135925084426968,0.175635078881463,0.152116021674647,0.263536363059734,0.213346246226527,0.163384675524468,0.108600931786963,0.0974639324582085,0.140235111562695,0.123266130876031,0.0389031982747165
"SEC24A","SEC24A","grey","grey",0.145719913552298,0.154071125286879,0.136785894267104,0.0901951025447564,0.115010427151736,0.130767220181463,0.13731331855616,0.134542654813513,0.122439007038209,0.0906675913103046,0.0177477072334897
"CAMLG","CAMLG","oligo3","turquoise",0.0814906788046202,0.102668605523891,0.0907885364785772,0.133019862644222,0.103402035197999,0.0984902240229109,0.0678482360146265,0.0529219302520617,0.085471769379159,0.086034488038907,0.0199230083012309
"DDX46","DDX46","grey","grey",0.264337119736674,0.284103676911017,0.242966061255227,0.207186821458382,0.228396754196266,0.247914041912308,0.229370612371707,0.220843008588466,0.219951382053846,0.188061670049127,0.0461782965553012
"C5orf24","C5orf24","oligo3","turquoise",0.149824913569877,0.159041020353981,0.13474020054444,0.165719699626115,0.161993648501628,0.143946713231351,0.119341357109084,0.119050566448053,0.128559874488668,0.111735329722691,0.00939091810412468
"TXNDC15","TXNDC15","grey","grey",0.123057936925839,0.143971262903961,0.134423027985316,0.110731138635284,0.10336692861899,0.11220427879241,0.132913346347123,0.118041515847295,0.10877262731518,0.081464153314094,0.0192160031178274
"PCBD2","PCBD2","grey","grey",0.126560298031801,0.145340288918505,0.13143159921159,0.114956163551677,0.113276046724433,0.135905138825928,0.11534758797176,0.0980983520147517,0.134902734941207,0.117855565734746,0.0264514550596825
"H2AFY","H2AFY","grey","grey",0.2057852889918,0.227229199594832,0.200219261759168,0.150723470097377,0.176635863613938,0.200832383030828,0.193927340465756,0.183261405218864,0.185000004364753,0.158056195550275,0.0425122856413245
"SLC25A48","SLC25A48","oligo1","blue",0.185860925521147,0.153333266495695,0.10435148388771,0.0533907172454804,0.138099435392871,0.0925042616799482,0.164379747832686,0.223301209329993,0.084636497273551,0.00710376933529424,0.0475183565233658
"SMAD5","SMAD5","oligo1","blue",0.216558974604763,0.213709633580729,0.183410745064041,0.119047542622323,0.177324127831879,0.175972595144306,0.19653738883133,0.204769952550767,0.163788825467607,0.114447133220853,0.0345025932016127
"SPOCK1","SPOCK1","oligo7","yellow",0.458443536710451,0.430021150012897,0.409404030352978,0.115649150508041,0.280524218140394,0.242603798118662,0.526921664523759,0.601407628406237,0.277020357120265,0.0439122637304269,0.0523963344851784
"KLHL3","KLHL3","oligo1","blue",0.280199274121287,0.234477799268678,0.193066705320153,0.082917438788322,0.201036252814963,0.167444233432627,0.252403047829214,0.307148791871778,0.15423332694091,0.0568755569666575,0.0587847156917152
"HNRNPA0","HNRNPA0","grey","grey",0.119101064858915,0.116714649687654,0.0906805531630777,0.101373045305066,0.118411320716979,0.0874879212953616,0.103770690803672,0.116656942673501,0.0754836625106796,0.0426493953188669,0.0218133345733871
"AC106791.1","AC106791.1","oligo7","yellow",0.229744065429497,0.213294276152955,0.171857002821624,0.105329798703616,0.182877366273513,0.147531763057072,0.21810446155502,0.26307317698729,0.133710604384382,0.0514203614080785,0.0507324079972866
