"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10","kME_oligo11","kME_oligo12","kME_oligo13"
"LINS1","LINS1","grey","grey",0.0729717228185554,0.0621264332552734,0.0353344320692249,0.0718019661576013,0.0444697172128872,0.0594991651783831,0.0551585284699444,0.0526074932547464,0.0396285096205968,0.0527846816393112,0.0572451662717128,0.033396281538192,0.0080933780910451,0.0486933136860384
"ASB7","ASB7","grey","grey",0.108362216819524,0.0726335018482761,0.0250647279531276,0.0992252073740625,0.0956819923909296,0.104554263943134,0.0908544456193379,0.0927203439560354,0.0453137704784299,0.102408852642461,0.0635975805748278,0.0525831682562103,0.0230779749322883,0.0795661518704512
"AC015712.1","AC015712.1","grey","grey",0.0833481225166487,0.0267128435320057,0.0469683195469347,0.0657806977035502,0.0877535012439633,0.0719183217281429,0.0561264636162778,0.0607540263772701,0.0416674173949742,0.0850951420904922,0.081130183620188,0.075785017344338,0.00185432599651477,0.0331170166157909
"AC015712.4","AC015712.4","oligo10","green",0.106782663921152,0.0577039643472751,0.0488418162019523,0.0924622962698427,0.0950881154712641,0.102839871797839,0.0900010230433113,0.0818340519302007,0.0407397908770856,0.103955233894887,0.115925894254098,0.0673369697339527,0.000225714098052731,0.0662797537412913
"CHSY1","CHSY1","grey","grey",0.12635324741545,0.100811939153397,0.0491707312335687,0.104166862374992,0.0841665055051515,0.107759770085874,0.123377719768786,0.120702341054572,0.0783245069084866,0.119679470600872,0.0863877756830092,0.0543428423244494,0.00743755718885079,0.09467326487035
"SELENOS","SELENOS","oligo2","brown",0.120432889939114,0.0453873157652544,0.206362587770933,0.0999992261075223,0.0709819209699087,0.0482046459618934,0.0352516813160011,0.0799560525298523,0.141037366793141,0.0635927830070643,0.135404961142638,0.160078914571587,0.00805431954329855,0.0300033478052993
"SNRPA1","SNRPA1","grey","grey",0.108587613657619,0.0806760243913774,0.0658033473440404,0.0944915889304757,0.0683922770911044,0.0866122188692221,0.0908071778931862,0.0895073767806627,0.0735689623137126,0.085946541954166,0.0955188057438556,0.0633506260823972,0.011939305556465,0.0761558159655737
"PCSK6","PCSK6","oligo4","turquoise",0.479069151915178,0.130723927245505,0.0900403420412561,0.368495541139884,0.630572061046984,0.501503815611129,0.406447973394137,0.359696178033703,0.0970563657528764,0.581644124092535,0.421396127838314,0.358727205473152,0.0425258838657752,0.29464014151942
"TM2D3","TM2D3","oligo8","greenyellow",0.111485322555415,0.125039631116134,0.136129367141666,0.0991171094053202,0.0223406992655359,0.0615496719559047,0.0870135890093743,0.118494953539917,0.172833771148149,0.0667686545186998,0.0773223119681332,0.07752907789271,0.0124220804055635,0.0753660007408148
"TARSL2","TARSL2","oligo1","yellow",0.341639215610122,0.320364420357508,0.186146150382216,0.301548005807458,0.214625684304612,0.274234821135513,0.319298666374503,0.320504376254521,0.246366873510178,0.291572662584158,0.2864912276487,0.167967509618134,0.0219676494564534,0.289590674261682
"MPG","MPG","grey","grey",0.0688434521861211,0.00861769298897606,0.084823216403538,0.0527594698538413,0.0710370722925029,0.0360658209589453,0.0244513024768181,0.0333474591689962,0.0398231453586506,0.044527026434852,0.0949537362511297,0.0934590153431198,0.00497844924846447,0.0232873082711671
"NPRL3","NPRL3","oligo5","black",0.179507051533889,0.086716549832485,0.0525437278507854,0.19009187383264,0.178162268597294,0.208714545728109,0.151974076082253,0.117632672557031,0.0462621740194379,0.163570276844211,0.158706389599643,0.0959331239339895,0.014950828036768,0.120471979126636
"LUC7L","LUC7L","grey","grey",0.174118161116625,0.111865134619759,0.0832082160060066,0.154237596604737,0.143549281982975,0.158884842431014,0.15935032823925,0.14691490348045,0.0957417075150996,0.167781347010353,0.142804403332355,0.106780253841245,-0.00980409607135576,0.115506731101008
"RGS11","RGS11","oligo4","turquoise",0.123050453475309,-0.0159652976315957,0.060791699031294,0.116113010704364,0.180638236843227,0.122110868748008,0.0619151121482422,0.0489468163862385,0.000905464924810608,0.11073974280189,0.130132940304955,0.131842326471243,0.0179293307704725,0.0389743325641264
"PDIA2","PDIA2","oligo3","blue",0.116401926352052,-0.0129012464622431,0.0747029761066636,0.141772777762777,0.159714921610186,0.119662657253045,0.0496161493552718,0.0376090514282856,0.00319472840415291,0.100461127280567,0.112175951189742,0.126440151951328,0.00700138800132133,0.0369226060684522
"AXIN1","AXIN1","grey","grey",0.0859745140069467,0.0628619992092036,0.0388402294014859,0.0797656655266506,0.0611143426729342,0.0824922563819881,0.0786096981834862,0.0885300788281957,0.0604261397712204,0.0781637950292521,0.0427622199198932,0.0541734796950743,0.00632041580976087,0.0541619757947636
"RAB11FIP3","RAB11FIP3","oligo5","black",0.155120228170569,0.119190404928626,0.00449593409223085,0.158655386082855,0.137520449433676,0.210832889939733,0.187178809853122,0.143998915828971,0.0428383397880766,0.176287248091518,0.10657455756885,0.0434936153956315,0.0106682584845644,0.135201385668742
"CAPN15","CAPN15","oligo3","blue",0.0595641398892005,0.0402606842928735,0.0362239176632584,0.077111016311649,0.0377552690689011,0.0632028257498632,0.0446165989943771,0.0405095154372265,0.0316304035494674,0.0397086352303892,0.0230540004316814,0.0294079394881863,0.018378435414561,0.0302638101902883
"RAB40C","RAB40C","grey","grey",0.140225960942474,0.0821619817504404,0.0137274513229717,0.122541852472713,0.142001297089616,0.159005366225689,0.146833323320745,0.124710917624598,0.0458514223700581,0.160585774858564,0.090475918989557,0.0605523801901476,0.010346845637453,0.103476244425449
"METTL26","METTL26","oligo2","brown",0.0629111172145675,0.0290088628309153,0.156150422185027,0.0658947561519304,0.0348992858840333,0.0245848849761996,0.0127172620581496,0.0460573841201518,0.0995577533973123,0.0174043379677698,0.0524582184366169,0.101245076789625,0.0310017819239752,0.0153418869873038
"RHOT2","RHOT2","grey","grey",0.0777334079375671,0.0387877248306569,0.0509345594410553,0.0521521513002623,0.0669412627362882,0.062884177173121,0.0683646080792213,0.0686478752954923,0.053800548614417,0.0726220029842958,0.0718460012205924,0.0705226964247357,0.0236133250420301,0.0454442936048544
"STUB1","STUB1","oligo2","brown",0.0913903999850881,0.0287036660617309,0.187098980083664,0.0805048264694039,0.0694731401088063,0.0378950634296676,0.0144571874261753,0.0538649372034179,0.115607175742683,0.0395580822365242,0.108128218376392,0.144650881981187,0.0142851688187179,0.0229487692358625
"METRN","METRN","oligo4","turquoise",0.163371842530642,-0.0169984794342455,0.149453287825656,0.139590300112966,0.238350809912971,0.135458850121799,0.0618623751155583,0.0691644942531605,0.0558424878852813,0.137813092799566,0.204799234341115,0.240502733551044,0.0189997279785162,0.0476381958089427
"FAM173A","FAM173A","oligo10","green",0.082502268424891,0.0190491368103849,0.0998587910975202,0.0605555314208641,0.0872514223911321,0.0541145758288388,0.0413842481752841,0.0578655005418739,0.0709911068208913,0.0701788345640589,0.106330489002152,0.116808176070514,0.00648171330124297,0.0309604305724105
"HAGHL","HAGHL","oligo4","turquoise",0.0998274912909051,-0.016178194541211,0.0535338520189949,0.0707189785807967,0.161406167544382,0.0853827321389501,0.0441831167007494,0.0520710869039765,0.0238207530058645,0.104902586155706,0.124761699866929,0.141194146209461,0.0298442139035196,0.0286021501074891
"NARFL","NARFL","grey","grey",0.0791219195249225,0.0463288531725759,0.045480165421119,0.0646808808290583,0.0581217838809059,0.0670642201383914,0.0665877367466867,0.0658584237390461,0.0529820193457359,0.0702344901988045,0.0629044060304217,0.0563009183331062,0.0256295126499595,0.0503869731373162
"LMF1","LMF1","grey","grey",0.201063576369815,0.131690214192896,0.0217820475776421,0.173751548288742,0.20137527671753,0.21541077449695,0.207652072896922,0.169715871670298,0.0584318072287476,0.217415845186665,0.150029753845373,0.0802103628877018,0.0143775965771386,0.170680012268147
"LMF1-AS1","LMF1-AS1","grey","grey",0.120809701687184,0.0502273362218658,0.0239910673368479,0.100056869850102,0.130538969111663,0.115564412670197,0.113488834673244,0.0941658106427345,0.0360382706788101,0.133456826125658,0.111420676147366,0.0734016370685585,0.0102197274810722,0.0955213494628048
"SOX8","SOX8","oligo8","greenyellow",0.119505879484158,0.158157488143668,0.16255208054295,0.103068226554871,0.0109493472778771,0.0811360681753765,0.128120550492338,0.151657752586048,0.232292791521159,0.088536669278822,0.0829951349230541,0.0988682559950049,0.0149267309099402,0.110236801401561
"UBE2I","UBE2I","oligo3","blue",0.136547259779263,0.10920526440641,0.0745912349473727,0.157498452776204,0.0864958601382409,0.140550105602872,0.128550715697975,0.123458440879375,0.0894675299227065,0.108202890719635,0.0858504300201643,0.0699384468918788,0.0132669855746153,0.102465652066217
"TSR3","TSR3","oligo2","brown",0.0588271830853232,0.0039764445671193,0.169934513560727,0.0594221793614513,0.0422183119060741,0.0118694486784372,-0.00812870909993552,0.0267963406235102,0.0906552107971716,0.00969727372524141,0.0693611747330628,0.130443399826097,0.000494222389702536,-0.00536455683391638
"GNPTG","GNPTG","grey","grey",0.148404469361704,0.0911969584664995,0.0659225370365557,0.122339612387014,0.123605129999344,0.130269397885631,0.127494298133956,0.11855733576982,0.0824930381293175,0.135889578452961,0.138322409662437,0.0965767309381743,0.0103883565425727,0.106812915127216
"UNKL","UNKL","grey","grey",0.088371487328653,0.0800819523802826,0.0324888690669726,0.0798481053285078,0.0543247521630178,0.0819169483264915,0.0897203780896098,0.0721470618331183,0.0468910758269155,0.0738844162648778,0.0760759256746843,0.028345788507795,0.00837859839062127,0.0793982002381853
"CLCN7","CLCN7","grey","grey",0.118423534013866,0.077972921133916,0.0683429907313151,0.0999700209164152,0.0957931086688382,0.115031689093743,0.113501744910674,0.125616805278184,0.09607046264372,0.118060426215983,0.0779990178388783,0.0873505270359615,0.0375638818109585,0.0825716905501355
"IFT140","IFT140","grey","grey",0.0728964781668269,0.0534792294980131,0.0183095683005626,0.0763394784295105,0.0579104338978559,0.0820105671415365,0.0725505745584258,0.0639387085616622,0.0410496167890044,0.0657622309234655,0.0423536821538798,0.0324945313047472,0.0264506746676869,0.0495521310531654
"JPT2","JPT2","oligo4","turquoise",0.225962783624517,-0.0226589554497917,0.173395372352749,0.156751827292244,0.31876424845196,0.186830309999601,0.111858479833319,0.160441832923252,0.114188048423047,0.239462689806618,0.199806679540638,0.332765788822135,0.035452204093473,0.0638835959318575
"MAPK8IP3","MAPK8IP3","oligo5","black",0.217021747321204,0.136891142990039,0.0804265715168012,0.228107153049077,0.183859936379406,0.265301666766009,0.207986937730751,0.193126628462895,0.109397813872148,0.208954550865816,0.130427767183127,0.123535562019409,0.0273494693066568,0.146234937517542
"NME3","NME3","oligo2","brown",0.142578932195642,0.0484809017728961,0.225690254859633,0.110632030279289,0.119737379354307,0.0645897915291798,0.0431722420972428,0.0920869142712298,0.144273625817845,0.0808396994078245,0.182881318660843,0.194928202330189,0.0302781515659905,0.0550600104367237
"MRPS34","MRPS34","oligo2","brown",0.073289928798114,0.0267804310211706,0.197961754693788,0.068271337790553,0.036570926585922,0.0119127442304702,0.000522247186847389,0.0403232811607631,0.118692392849261,0.0117948337776153,0.0803051031139955,0.136783458450929,0.00650944692146192,0.00531396156074739
"SPSB3","SPSB3","grey","grey",0.103756259779798,0.0629754663622456,0.125055966376885,0.0763730389571909,0.0607081888419045,0.0513236498699531,0.0601050060703233,0.0848901204133268,0.101885824589473,0.0665234794966526,0.124462523824173,0.104908364542701,0.0283663439083271,0.0562927872466712
"NUBP2","NUBP2","grey","grey",0.0703380197467977,0.034047714996358,0.123650375655857,0.0708454361432667,0.0398435633846945,0.036837880387718,0.0248386535853661,0.0442567627853602,0.0873287219512445,0.0296382188547454,0.070040456158827,0.0926735211695304,0.00915219500809065,0.0290849376088133
"HAGH","HAGH","grey","grey",0.148481381224718,0.0944721733353619,0.0750369316362285,0.130714918207629,0.112159898284967,0.138159674571288,0.121092972380208,0.119514063697677,0.0890083305141644,0.126597476115073,0.119576435291541,0.0945888934512734,0.00828090221516079,0.0895614031103823
"NDUFB10","NDUFB10","oligo2","brown",0.0601870606168211,0.0359015672050256,0.171103127097446,0.0542704601582341,0.0149401579814872,0.00647035910404994,0.00209444699833401,0.0419056316504757,0.112253598677761,0.0059039314368498,0.0575919381987683,0.111565658673293,0.0271682491874072,0.00412141408520868
"RPS2","RPS2","oligo2","brown",0.0912849266909044,0.0606463237251119,0.294777003139912,0.100161525047753,-0.00950988504167579,-0.00752099468036977,-0.00992049970372259,0.0461654756189914,0.167278836005462,-0.0186002574193921,0.101660880873495,0.142622020767344,-0.0109097686790867,-0.00440666325132984
"SNHG9","SNHG9","oligo2","brown",0.0638097840488573,0.0308294068633663,0.116704685724953,0.046083975875239,0.0332017669869473,0.0185300114819004,0.0211131843588444,0.0539334302584166,0.0792385417877977,0.036356397054494,0.0558258607052997,0.0812836369154578,0.0220068107964512,0.0133792621328806
"TSC2","TSC2","grey","grey",0.157288718638973,0.118611361294445,0.0441827231179686,0.148994546915026,0.116130643119258,0.158136301051343,0.157211839483931,0.132538505961504,0.0758295870099634,0.146736429388437,0.113211886123899,0.0605657506093348,0.00570807989216612,0.117712270449214
"PKD1","PKD1","oligo3","blue",0.119793826657372,0.13965212747133,0.0790171196691853,0.156882870527675,0.0344660972460029,0.121354547291064,0.114480241031865,0.0991966687256963,0.0880948896383736,0.0606851659732999,0.0612207043466102,0.024508676183163,0.0206481265734338,0.0878398295801344
"PGP","PGP","grey","grey",0.14286453153812,0.0742673220246549,0.11791025938196,0.092540652920263,0.109361442761525,0.0895186388840894,0.0943456641048632,0.120523530068576,0.11395397083328,0.118191126734809,0.152378937113719,0.130902905869312,0.0253292412408724,0.0693008196632577
"ECI1","ECI1","grey","grey",0.0931192589361789,0.0511227110287314,0.0976345188740285,0.082347227311381,0.0647028144646447,0.0691125245631727,0.0656761295635913,0.0777595384157993,0.0811923166630263,0.070919524251272,0.0798129472579783,0.087884112606927,0.00322084753761683,0.0520649082096706
"RNPS1","RNPS1","grey","grey",0.117668480253522,0.0872883364284536,0.110848853027279,0.105122795525534,0.0657428185585369,0.0853330528270293,0.0821737977806145,0.104777618611988,0.111926832704271,0.0825615256836285,0.0932184446704583,0.0961819553535825,0.0152167341326401,0.0686420637793705
"ABCA3","ABCA3","grey","grey",0.161587069101172,0.0979624128885785,0.049259407656454,0.149684048732541,0.148110126527501,0.173537746219501,0.156399078699136,0.146479705136014,0.0846145668341998,0.1683135169947,0.107153457442561,0.0976721641373947,0.0172723843112935,0.106681178087103
"PDPK1","PDPK1","grey","grey",0.201491952308905,0.128014896844528,0.079535633372048,0.18670176380968,0.161218728118577,0.199156206283457,0.18506963357977,0.177496324372387,0.109665622081232,0.191408112794276,0.135482703935216,0.112814236004788,0.0215958691876768,0.136939167886543
"AC093525.4","AC093525.4","grey","grey",0.0768732456852584,0.057041961711509,0.0399937283319121,0.0673431725769696,0.0475454932137509,0.0699386615504666,0.0660323503722268,0.0637828607494305,0.0445049524328189,0.0599893038026456,0.0698323805559158,0.0356679434846291,-0.000216112293877624,0.0489066969830434
"KCTD5","KCTD5","grey","grey",0.0685823445050821,0.0577172267599632,0.0525265925850905,0.0625952630060604,0.0321905954076679,0.0543925619300296,0.0545384538603725,0.0609446504710235,0.0544308594106008,0.046674124829922,0.0351776482619486,0.0352903267547621,0.00726655176692286,0.0399687257458906
"SRRM2","SRRM2","oligo1","yellow",0.255727665005799,0.298239313111706,0.20057883176765,0.225390377799049,0.0838247932543394,0.190083709015197,0.25088123852142,0.27070474811011,0.256524428708692,0.189634137036978,0.175431101565323,0.1149712816988,0.0221766677445409,0.200953014302758
