"","gene_name","module","color","kME_grey","kME_oligo1","kME_oligo2","kME_oligo3","kME_oligo4","kME_oligo5","kME_oligo6","kME_oligo7","kME_oligo8","kME_oligo9","kME_oligo10"
"IRAK2","IRAK2","grey","grey",0.20776661084603,0.115190237033895,0.0982968300886208,0.213252537706181,0.199898074015559,0.168115648739155,0.137351056747704,0.210573302898189,0.0929230784894608,0.206374337667353,0.177615549250489
"SEC13","SEC13","grey","grey",0.093704394791803,0.0876028872065582,0.0817841628439467,0.0729803000930148,0.0803511738304993,0.0775074592267071,0.0744546159883413,0.0733251279824723,0.0690390194585594,0.0695388407367177,0.0613804487795815
"ATP2B2","ATP2B2","grey","grey",0.0228279712732063,0.0187845580322165,0.0127990925266019,0.0183761743856045,0.0176852658586025,0.0134824606709527,0.0235957761825809,0.0175650592486541,0.0129908703672183,0.0148723246647658,0.0110060623748946
"SLC6A1","SLC6A1","grey","grey",0.313430324654499,0.159287745899342,0.140551236154745,0.298938789029005,0.312718601256238,0.298032490993954,0.175815504102978,0.287405400595115,0.139695439139177,0.303999944896235,0.260531856688892
"SLC6A1-AS1","SLC6A1-AS1","oligo8","green",0.0548671442976293,0.0677664115377562,0.0950281929216295,0.0600355078769316,0.0401750017221929,0.0787542901001118,0.0121624356558886,0.0241597022394918,0.150695577063276,0.0453114652422009,0.0690155101661747
"ATG7","ATG7","grey","grey",0.285610712738366,0.111480563784441,0.0895936463503069,0.25231546927579,0.289746299808671,0.258584725036781,0.157475108273444,0.268674360333025,0.103578566979378,0.26982513651535,0.215001008895062
"VGLL4","VGLL4","grey","grey",0.198811907200156,0.103011427988846,0.0832174302924235,0.173422239852382,0.19449695316347,0.161476208751753,0.127781928039341,0.197010996788117,0.0805155323885912,0.181370384976561,0.137218710439579
"TAMM41","TAMM41","grey","grey",0.166749156972348,0.0720332037429376,0.0589097254825463,0.1416207297945,0.162728222059536,0.145243059465088,0.0905384545817705,0.153136967051554,0.0690785430919706,0.149609165556669,0.119116970329439
"SYN2","SYN2","grey","grey",0.0206870369985511,0.0267841067281269,0.0158934979828976,0.0136008775998715,0.0170268604841627,0.00896719995593496,0.0243799705972298,0.0220269417604533,0.00951882122174282,0.0153124236240005,0.0110260294502346
"TSEN2","TSEN2","grey","grey",0.151614001384126,0.060116319849048,0.0592008712411625,0.137346823332358,0.147449303808119,0.147676304122861,0.0674242262099704,0.128975735456815,0.0711686289600624,0.13669799988054,0.127581955352838
"RAF1","RAF1","grey","grey",0.222063316436757,0.113265506439414,0.0873990321392976,0.180259568401281,0.212342707926664,0.182618045493575,0.137859245461588,0.206400281175135,0.0864951637831598,0.195733072561108,0.147808119356648
"CAND2","CAND2","grey","grey",0.096757400549353,0.042149440822002,0.035940781708864,0.078336444124785,0.0938583043753307,0.0826478829146751,0.0590221757852626,0.0885033745632683,0.033039701962864,0.0826790483468915,0.0649430572630713
"RPL32","RPL32","oligo1","turquoise",0.08954219377451,0.178565473904809,0.127106759452115,0.0506163384366774,0.064238644897003,0.0392152434048458,0.127320405385612,0.0784974298275644,0.0464010781076542,0.0543299925173942,0.0170090214406904
"IQSEC1","IQSEC1","grey","grey",0.240688134868628,0.121642078181121,0.108280043294728,0.224173076368345,0.237442320132444,0.222524766288511,0.142761890255025,0.219639464525362,0.103593976560998,0.227166803505129,0.191482668644489
"NUP210","NUP210","grey","grey",0.125454420889005,0.0517771477715299,0.036256007202652,0.0965702260868344,0.126982735116242,0.0982846838353059,0.0806371330364935,0.125212104636679,0.0284810601822949,0.108454607096236,0.0706501819667592
"HDAC11","HDAC11","grey","grey",0.1970499996277,0.143126352607185,0.115644581993863,0.166393668724624,0.185240628622915,0.165193649985358,0.148084042232983,0.177436206771527,0.078966760935884,0.177849494930276,0.138054787978526
"XPC","XPC","grey","grey",0.17525392456853,0.124027175386898,0.106332583707227,0.14699363038505,0.158020158488715,0.132881826829887,0.133173501168384,0.159584937988459,0.0834744608848172,0.148823448959723,0.109486940878394
"LSM3","LSM3","grey","grey",0.0511044779360873,0.0853143625327664,0.0756118185733918,0.0337921400304909,0.0381834727244089,0.0334054302752478,0.0664300270141294,0.0407003198637156,0.0376372424495116,0.0382321907481947,0.0190404265027281
"SLC6A6","SLC6A6","oligo3","brown",0.194439644965844,0.130221042586983,0.124176976400415,0.210725200310379,0.178352016585491,0.169567197123298,0.127655481083127,0.165130137992991,0.101655584141675,0.185744233235719,0.168224289713515
"CCDC174","CCDC174","grey","grey",0.119382359087612,0.0825251795872153,0.066100594966499,0.0957125471048128,0.109160941718904,0.0891619358642137,0.0863841451757372,0.112392076827659,0.0500310868858226,0.103781208399649,0.0754182029852819
"FGD5-AS1","FGD5-AS1","grey","grey",0.177244812291969,0.163613617526506,0.131959080346663,0.146854908508646,0.155635815348612,0.124874428563683,0.160109690006217,0.160070943101221,0.0876779590159425,0.150209844916716,0.111292104108985
"NR2C2","NR2C2","grey","grey",0.257272800125299,0.120998495521176,0.0905150546599441,0.23858988740973,0.257714557817482,0.22196557317785,0.140935532851321,0.248296643263175,0.0958924333581628,0.24621492572607,0.194190255161008
"MRPS25","MRPS25","grey","grey",0.108065774159088,0.0719104025999905,0.0688561563638404,0.0972644783560782,0.0987229552923594,0.0926052648806574,0.0645643283550043,0.0915221484508762,0.0625795972136898,0.0946379266254211,0.0816880494913841
"RBSN","RBSN","grey","grey",0.13517455784887,0.0763257629545973,0.0681582217255604,0.114019859633542,0.130563471570677,0.122388031872542,0.0808158687498024,0.117857220015112,0.0656912941344753,0.114873533265574,0.0971406764151595
"CAPN7","CAPN7","grey","grey",0.253893514702008,0.1386359265577,0.119912934315627,0.23161373967258,0.243006853054743,0.207639868583123,0.147512717451205,0.239279800889485,0.123856051373581,0.233552439343489,0.190229067308784
"SH3BP5","SH3BP5","grey","grey",0.210116015700137,0.150315543783645,0.155452680825483,0.233891978595748,0.191686943924822,0.227202063888912,0.125749430583852,0.162845266969529,0.152805708885907,0.19971137247953,0.224771099502997
"METTL6","METTL6","grey","grey",0.150744722731072,0.0725788830785239,0.0634204136152026,0.133956070398715,0.14768988005435,0.134133738350203,0.0784874327763741,0.135650536041169,0.0768331639683202,0.13943365093215,0.117684952076403
"COLQ","COLQ","grey","grey",0.111492575438484,0.041843016183981,0.0404682030141494,0.114848099646751,0.108925397994352,0.106049161370336,0.0499958797480566,0.0999600120879753,0.0540239933877838,0.106327822507476,0.107593386540292
"HACL1","HACL1","grey","grey",0.178223056800654,0.0919310053985564,0.0733528971262286,0.148191510736613,0.171905404856148,0.1425016265608,0.104042643796336,0.173302704259874,0.0709072325349111,0.158514163415664,0.12084172415891
"BTD","BTD","grey","grey",0.139561918593614,0.0784217320969974,0.0639656393260346,0.118099343117072,0.134333272742412,0.105695389873388,0.0895484714250791,0.143940677516901,0.061070843106536,0.125399084290824,0.0900956213710605
"ANKRD28","ANKRD28","grey","grey",0.37998774454359,0.190524419759149,0.150381550691912,0.314094533226146,0.38457577094329,0.321048059259791,0.227933213656587,0.378579823607374,0.143225534277964,0.343842988990192,0.251763633965184
"GALNT15","GALNT15","oligo3","brown",0.216962388859659,0.125686817145195,0.120640924172512,0.255751688958903,0.207470137050973,0.208961077680582,0.111822525156603,0.181048746066837,0.121781626914174,0.218460397037001,0.223230940279337
"OXNAD1","OXNAD1","grey","grey",0.180949879955193,0.0735745366807376,0.0566966842002735,0.162525755609681,0.178767855627348,0.147975196179398,0.0987542801592191,0.175163795433738,0.0631669222247408,0.166286684627987,0.132553842508345
"PLCL2","PLCL2","grey","grey",0.146103373450998,0.0976497291906323,0.089896830930719,0.0871345598147439,0.147611969937002,0.134589273018908,0.103765700956188,0.112784552846584,0.0737957484873747,0.10645026569602,0.0672029152459026
"TBC1D5","TBC1D5","oligo7","pink",0.51989251811596,0.25411960728468,0.197569119341707,0.474160186271664,0.520750676651964,0.41972174879767,0.311425315733417,0.54510275357045,0.197292628239949,0.497256584446035,0.385042893973811
"KCNH8","KCNH8","oligo5","yellow",0.505130093561402,0.201735410246504,0.170002597815994,0.436515682589936,0.540863741863403,0.523077782461896,0.261506474578074,0.472777347275386,0.178878627048027,0.479133994776348,0.386851901749339
"RAB5A","RAB5A","grey","grey",0.18538464160281,0.127518068408334,0.107155124074519,0.159087668817731,0.173032925309035,0.156643969194461,0.127975200959401,0.161583789917345,0.0910931358848284,0.161634256154311,0.130241799632634
"KAT2B","KAT2B","grey","grey",0.385173107406534,0.147465445021009,0.10805618116479,0.322247266968926,0.395349883497249,0.333977731753155,0.218685973034016,0.375769309523743,0.117055487615455,0.347608190194355,0.263899789419804
"UBE2E2","UBE2E2","oligo4","blue",0.489088784611088,0.221467912248836,0.181318880847563,0.453406448718312,0.513396105888685,0.434159828773997,0.262835862580915,0.481162955521316,0.195188505826034,0.469977926254547,0.38358723704162
"UBE2E1","UBE2E1","grey","grey",0.235453430327556,0.104691872401588,0.0883563602878263,0.220867127415535,0.23409226719984,0.220632896319862,0.12190084829808,0.216026642315327,0.103945949445277,0.219265854497251,0.197626077144739
"NKIRAS1","NKIRAS1","grey","grey",0.0862803875210843,0.057216784613726,0.0552408330900679,0.0723385883734897,0.0787889084352855,0.0675913631666702,0.0527773518201982,0.0771161467907447,0.0613642700887197,0.0718704101737742,0.0581744564340418
"RPL15","RPL15","oligo1","turquoise",0.125967604083908,0.304187661930446,0.246921152010289,0.0775641018104519,0.0789542441830445,0.0669719544126803,0.195206843959031,0.0893346175264954,0.137560931099824,0.0725538518115701,0.0396149725488606
"NR1D2","NR1D2","grey","grey",0.211147189577753,0.137003875190385,0.104371965135997,0.177117966281127,0.201240649011709,0.16827326384802,0.160937486476977,0.205610517832552,0.0870764570787875,0.184802375080642,0.134615782106186
"THRB","THRB","grey","grey",0.0353358021404671,0.0345909631296014,0.0262553011129724,0.0287171177974753,0.0263141260682132,0.0170132007523144,0.0300130457173887,0.0285133926279666,0.0185127410127324,0.0290361727665644,0.0201175385392546
"TOP2B","TOP2B","grey","grey",0.265721250629401,0.162513268813606,0.126941774229929,0.226289836442392,0.257060307816164,0.209955608459977,0.182124587496723,0.257888214825151,0.10109654833335,0.237524350597346,0.173293898585045
"NGLY1","NGLY1","grey","grey",0.195497718071779,0.104811870425692,0.0873561444002734,0.173939719934752,0.188683145143488,0.160342399629076,0.112723436178294,0.18146499151091,0.0829305286837796,0.177272637949107,0.141082556594384
"SLC4A7","SLC4A7","grey","grey",0.0974305210533752,0.0533399369916571,0.0388253134495824,0.0761824400284449,0.0918606183465347,0.0716218629665133,0.0676893300838334,0.0871600078699316,0.0274145718164521,0.0834488152528956,0.0549418269337169
"CMC1","CMC1","grey","grey",0.186790133529098,0.0910409940579337,0.072864915795767,0.164279489626767,0.181387403303571,0.157658724463836,0.107526676909819,0.180176703131299,0.0768853632619796,0.170821217392093,0.135606939659326
"AZI2","AZI2","grey","grey",0.137479221496566,0.093521686921604,0.0836264642080525,0.111118281689054,0.127273497963347,0.112927217234264,0.0878029755899364,0.121875603038128,0.0678873362764917,0.114632430934047,0.0909086909722506
"STT3B","STT3B","grey","grey",0.211445523788888,0.128282745016646,0.101998150812359,0.170530542342353,0.202230974656107,0.160845687002008,0.142771456561506,0.203610047314431,0.0772247571261631,0.187357716426083,0.129841680043057
"GPD1L","GPD1L","grey","grey",0.0942356741062923,0.083604756911865,0.0623116390384123,0.0700600616189501,0.084683034469467,0.0556317529568167,0.0901413700466523,0.0897601607701583,0.0263865265530919,0.0752275497451366,0.0416496505129851
"DYNC1LI1","DYNC1LI1","grey","grey",0.159747975603515,0.106716634247556,0.0903914221124907,0.133782029522968,0.148562519423719,0.120223351973941,0.109663818445945,0.146776805895042,0.075259476195635,0.136480971399553,0.101204201750543
"CNOT10","CNOT10","grey","grey",0.15999762844602,0.0768773934280665,0.0645795697540529,0.138928455485587,0.154127531299845,0.141738462247243,0.0876275115848225,0.144350040141319,0.076133340875486,0.145605546485332,0.117222363889542
"GLB1","GLB1","grey","grey",0.128693535861711,0.0695383210537407,0.0592766663036061,0.114348801429043,0.125106647561588,0.109905765671392,0.0781808333005879,0.117006778741128,0.0522384572935834,0.117283974884065,0.0918049818681686
"CRTAP","CRTAP","grey","grey",0.0932029645373871,0.0632788339930388,0.0512236319297614,0.0661559414050611,0.088651990844766,0.0701532310302226,0.0676665974534764,0.0868151574386996,0.0364358410451424,0.0731087283082049,0.043431427558572
"FBXL2","FBXL2","grey","grey",0.107507035383506,0.0654743788984461,0.0751846638635388,0.129387963980211,0.0907240832810602,0.111082761103425,0.0331921653706125,0.0806027705589286,0.099610489659854,0.106741374523996,0.125393124488071
"UBP1","UBP1","grey","grey",0.140473899190761,0.0654483061678341,0.0568681387373768,0.126099250507171,0.135612522621514,0.122288015964971,0.0722486134865507,0.12767839716894,0.0522608904417269,0.125715706746586,0.10857763750361
"CLASP2","CLASP2","oligo5","yellow",0.626481921901668,0.284779937820642,0.24262891172666,0.558684166961424,0.635867792655797,0.620843804029235,0.341650132774584,0.589489098808049,0.264656719008809,0.583923144405323,0.4925981556595
"PDCD6IP","PDCD6IP","grey","grey",0.280170807638112,0.179357207578359,0.170210745350307,0.240788760586951,0.261417360666439,0.254783605566043,0.158363742025339,0.240553011564455,0.173092020504137,0.241391356696442,0.207021418844377
"ARPP21","ARPP21","grey","grey",0.231729719941792,0.178885103409747,0.165339503163528,0.143879184168077,0.223448955551776,0.176702572604492,0.189055274094039,0.220755151705846,0.0959241341022602,0.181086502553365,0.0854264997680898
"EPM2AIP1","EPM2AIP1","grey","grey",0.218328170412312,0.14862735252712,0.124918610152447,0.197654432983196,0.202544992081546,0.178226276106019,0.152985416668383,0.201335414768444,0.106451038245602,0.196662862521997,0.158543612476233
"MLH1","MLH1","grey","grey",0.179692500832747,0.103420147968099,0.0885217113231063,0.156605623764578,0.169388895958462,0.146143053177057,0.104180438357014,0.163728444922943,0.0916656154178989,0.161989681973409,0.126081924101118
"LRRFIP2","LRRFIP2","grey","grey",0.387396501319632,0.191604138925449,0.174339553994938,0.35135985273964,0.385577020425732,0.368318343287636,0.205802150833706,0.354586708890094,0.190599670474317,0.359188255621493,0.315662464707914
"GOLGA4","GOLGA4","grey","grey",0.378112939944111,0.191585057933965,0.171997623937452,0.353653598107429,0.363109872936868,0.354921006582362,0.225435907199559,0.336179146060042,0.181659031106515,0.343361069943009,0.315677531302591
"CTDSPL","CTDSPL","grey","grey",0.113684060127379,0.0480171474244848,0.0455431689524875,0.150732390498125,0.10900556176523,0.111460642263081,0.0432144100432048,0.102331925093131,0.0673314487931034,0.12833859103446,0.144154798893017
"ACAA1","ACAA1","oligo1","turquoise",0.0968283290565295,0.14770002533507,0.130983258419115,0.0738666550792808,0.0681741726250128,0.0629462864740741,0.0998205609377252,0.0768904288464699,0.0953028043054479,0.0697863817149132,0.0582888456913703
"OXSR1","OXSR1","grey","grey",0.177419967323577,0.0882733545071759,0.0650142762812756,0.155889098156936,0.174488696614277,0.143697835164339,0.101931840118988,0.171372728723182,0.0558427451193111,0.163509414057735,0.125374939365763
"XYLB","XYLB","grey","grey",0.0904359677838275,0.0433001041281956,0.0354885969489963,0.0699053059266391,0.0840326404353248,0.0741009206968048,0.053390698887872,0.0743156744391484,0.0392549641036193,0.074910610256844,0.0609796498826882
"ACVR2B","ACVR2B","grey","grey",0.157647434915018,0.084731428637547,0.0585599451420066,0.124784493303633,0.155293142967353,0.111498648800805,0.112648456066312,0.159933997929124,0.047388131308308,0.141637070029428,0.0911470138316975
"EXOG","EXOG","grey","grey",0.141220034027993,0.0784581944400304,0.0770653512063617,0.113079232110408,0.133234460141362,0.125724769243173,0.0778376458845367,0.120170936519751,0.0819923210850362,0.115097653033537,0.0937197649185008
