"gene_name","module","color","kME_grey","kME_micro1","kME_micro2","kME_micro3","kME_micro4","kME_micro5","kME_micro6","kME_micro7","kME_micro8","kME_micro9","kME_micro10","kME_micro11","kME_micro12","kME_micro13","kME_micro14","kME_micro15","kME_micro16","kME_micro17","kME_micro18","kME_micro19","kME_micro20","kME_micro21","kME_micro22","kME_micro23","kME_micro24","kME_micro25","kME_micro26","kME_micro27"
"NFAT5","micro20","tan",0.396515746463155,0.366025694555236,0.381123090877468,0.302689451899936,0.280376214762929,0.273521102304018,0.379845631261565,0.36343031834146,0.344469950110142,0.355283398612317,0.35019929659631,0.339550810737436,0.345015283179551,0.29333498428332,0.324223291535975,0.283477604153648,0.263697923702479,0.274499959685595,0.257572756475615,0.347849921947502,0.406287385093521,0.284427508610017,0.316637783040781,0.334321681763237,0.302822407912016,0.326047181071936,0.163423356845295,0.270126152808248
"PDPR","micro1","turquoise",0.13284781465185,0.13819944472685,0.110202227057644,0.104316006886324,0.0947938438008501,0.138827623267205,0.0998890970071221,0.120826054771548,0.130492634739964,0.121245424832461,0.129354341167246,0.124354894470475,0.117747490171356,0.0720854827413778,0.125429949643045,0.110804153304599,0.0829542782558943,0.0805040211093025,0.0790044697440526,0.0872089230440369,0.102658696308301,0.0786588315322297,0.0893743566311146,0.141334747483186,0.0776852187948459,0.0874508865188934,0.0570894289356024,0.0796809262655843
"EXOSC6","micro17","white",0.0885100191575842,0.0816046690227485,0.0903927338612578,0.042318526329661,0.0863152447411034,0.0391011796425783,0.0741205626269862,0.100051004435618,0.0583331783785511,0.090193230717684,0.102016774819827,0.0737715951219284,0.0734767443004638,0.0726506293014884,0.0720045757720421,0.0322864885585669,0.0723183640517525,0.0806522559032737,0.07160426098152,0.0641484524632421,0.0660657488866504,0.0241581961373252,0.0655792220721676,0.0747209574194577,0.0512868574920565,0.0602308671305365,0.0716773347092464,0.047738426496568
"AARS","micro1","turquoise",0.0928301840134867,0.0914690312589868,0.0748124856261154,0.0479789098981598,0.0881501636263152,0.0775044875433567,0.0911941387633616,0.0820063591894858,0.0784723141718223,0.072492973488401,0.0657639383795119,0.0729068658884666,0.0931188435551192,0.0344411809931608,0.100194806504387,0.102939700319936,0.0450341154100788,0.0659625190196111,0.0424236101884176,0.0712244937009902,0.0738991086278897,0.0963808296098993,0.0904392455228081,0.0794972977516403,0.0768648890532417,0.0579289737241532,0.0790779558182627,0.0516918853664228
"VAC14","micro17","white",0.174749681376485,0.17110174112331,0.160079800738989,0.118726577203759,0.148376835563929,0.120802046793847,0.146677737695113,0.184892033145532,0.159066786595301,0.169742439499479,0.172498015320302,0.176662722215554,0.156918744422954,0.109514459897862,0.160535789648099,0.139380754418205,0.0923702605134356,0.261086376315469,0.0794763877729208,0.127649386333384,0.148458116137123,0.115199359359528,0.120505511973566,0.18816571255936,0.13052093371963,0.113816427230255,0.0718611825158034,0.110847595724388
"PHLPP2","micro1","turquoise",0.0540413321328129,0.0572249449840498,0.054166021790664,0.0400286933498496,0.0562494140623723,0.0392668596453796,0.0799539473769063,0.0562751395083301,0.0282994750719527,0.0574006975099424,0.0420371296325616,0.0650729971209794,0.0483193007149473,0.0253681557916192,0.0498213611223028,0.0338346803374653,0.0652514556128883,0.0219344814656311,0.0149994451764765,0.0468023895987905,0.0618954931564063,0.0637334714370278,0.0599079981813464,0.0497016412903175,0.0557432895845577,0.080882450419813,0.0320170050357983,0.0239689819029031
"AP1G1","micro1","turquoise",0.224934838279817,0.229745693995569,0.214443989352712,0.156511597563738,0.179474682511125,0.120082766053237,0.19174005052846,0.214410651603818,0.198867478837844,0.188237015029136,0.221645552326177,0.180593540770241,0.18851827650457,0.177646248030533,0.178375426652418,0.177584795269521,0.177728600358553,0.1348653382874,0.166797799817792,0.187850267838341,0.197410896440415,0.15720544074691,0.144847190261629,0.175207501261673,0.138641578692109,0.172515600989652,0.0632058489630095,0.152873958829297
"IST1","micro2","yellow",0.209199780375574,0.179508931114619,0.23671177771867,0.141842920411063,0.161623427696796,0.118481236821335,0.203539462177567,0.188209083819152,0.17163699152885,0.201254956378696,0.205736411520766,0.16929631950749,0.169999504750151,0.139670009465479,0.160741861033086,0.138251030183803,0.137062405477863,0.0891775119305994,0.129679188378591,0.190612981278327,0.188895772067086,0.126969042133062,0.155050197057095,0.179686975471579,0.131983412245915,0.171716326796998,0.0294119024135656,0.153376501334947
"LINC01572","micro7","brown",0.116872746923124,0.0937308270754655,0.124581586811915,0.0389880431676066,0.0759787461406108,0.0728036501225491,0.0700035992593821,0.144625371966601,0.0808030682368322,0.0783370332751035,0.148873226571608,0.0905170749112586,0.100366155697825,0.0784042321347351,0.0906776873853681,0.0526778655972203,0.0314748565064846,0.083244761712282,0.0668364846718261,0.0534712834251206,0.11471607241428,0.0281058499986399,0.0300116385852571,0.108734307293793,0.0674105586130685,0.104098448618371,0.0463174999090385,0.0182042962842088
"AC116667.1","micro7","brown",0.180042476298337,0.165818539839023,0.183574677560134,0.106702480200054,0.128485029382545,0.0954699423980485,0.131702947966534,0.195685918456228,0.136245373949428,0.122435244892215,0.179878999569446,0.113780784451902,0.16979405589988,0.141755530328166,0.119556151392099,0.115274545139787,0.0921666419664846,0.123269214960464,0.149933629915963,0.139181937225403,0.163032296066906,0.0863269737327467,0.0941012477356199,0.171568183893154,0.107748323366157,0.126785245397004,0.0885556368945806,0.0501917392376811
"PSMD7","micro1","turquoise",0.0863730504832794,0.106049103857496,0.0650943646119732,0.0349668423295908,0.0740498116777339,0.0478274872333423,0.0733946668700763,0.0796072032851138,0.0715673662680704,0.0641103914769777,0.0776429635186791,0.0949279040004058,0.0837306622408115,0.0870006840310786,0.079142658079156,0.0536589825357568,0.0811006083217714,0.0675490682729179,0.0832662257376382,0.0933817270785454,0.0670186834166182,0.0770671130292838,0.0603882660555785,0.0795858153362322,0.0740598794218147,0.0632091104422917,0.0312158340223779,0.0604750142675582
"GLG1","micro8","purple",0.34356225104417,0.31250922280875,0.340016915712731,0.241036625583785,0.247581135268394,0.215548811148597,0.292897377296186,0.329769066757956,0.347143487630821,0.309584195041783,0.318774993921932,0.270123299153163,0.303327538898541,0.220596940941328,0.295800250545739,0.233707504900053,0.220762886706949,0.242587160303277,0.190763100627187,0.275577711200586,0.295873523331724,0.200600447843191,0.278872216688561,0.303800848407792,0.238010244632964,0.273133864120805,0.189049756637018,0.203167521355943
"MLKL","micro6","blue",0.12765967528285,0.122607583081105,0.109430885542636,0.086812500360857,0.103047164302847,0.0862657803313488,0.167882210756732,0.0903400255522772,0.103046295497871,0.121495490775358,0.0966917238185923,0.101604574219934,0.12121340166226,0.078078110752209,0.10057863422651,0.127907335815128,0.108288417530371,0.0701167013645772,0.085320203335863,0.135310908905526,0.150346702295157,0.0958421446128078,0.12134788881549,0.111106889995365,0.114921094920115,0.11212908068678,0.0388974645275615,0.0989950149315305
"ZNRF1","micro3","darkred",0.0634967710836957,0.0799560084480686,0.0551229287460904,0.139574587826912,0.0466726003471077,0.0403426600424116,0.0730440651440809,0.0609362805800523,0.0613977690374094,0.0646831261568167,0.0462290392812943,0.0537131466140311,0.0696090419960555,0.0485655773688606,0.0530248105746037,0.0599231355261218,0.0837862872284,0.0558652355953852,0.0415443688993342,0.0882136709429649,0.0739109435084665,0.0285090692423228,0.0558971873275561,0.047531518978618,0.0389781825609382,0.0545382511219106,0.0195828555529992,0.04700411629384
"WWOX","micro7","brown",0.370016298548232,0.332209637622265,0.35573081167678,0.213332528047263,0.249331901968445,0.232090735394222,0.305186465112131,0.39698293319372,0.297579747289219,0.321550932261343,0.36059553387627,0.279974874295788,0.301511821311685,0.237897748295479,0.314845006087551,0.223718069138677,0.213924494915055,0.234355096037503,0.180933919058866,0.303033543600458,0.318860813135684,0.230575880862845,0.248363049461464,0.335350401778753,0.243451441260025,0.2523505574694,0.0989222467589192,0.165532897084725
"MAF","micro7","brown",0.350418612269894,0.313961758451263,0.366177761752208,0.18568940130524,0.196480364592784,0.233263516332614,0.2224278792411,0.409824490283349,0.274139256731168,0.289234699578273,0.361522677157447,0.253698591508008,0.284166253392093,0.203084468741083,0.253372305874409,0.174722221232166,0.207157286122778,0.209241795461708,0.256053453487513,0.235808489941327,0.294339547687249,0.10954600378635,0.167904981731386,0.338464111478812,0.205704337540288,0.20143538462496,0.178374882826555,0.148560655852372
"CMC2","micro12","green",0.129570232033272,0.111179056029052,0.117824437606351,0.0839889127635384,0.0722543656385351,0.0920661647532675,0.12703731177648,0.11486760900317,0.107210528077916,0.107461667811777,0.106808189384414,0.0662432254421796,0.146281936967286,0.0759146937927986,0.123145173946406,0.10443244434477,0.0830495418206296,0.0707856611334268,0.102224278524739,0.121938616937529,0.117511603255882,0.113240324455209,0.0978816465471502,0.119580733319096,0.100663254997988,0.10568588347659,0.0289399734638593,0.141259654622479
"GAN","micro8","purple",0.103370766094111,0.0781516420464527,0.0912905202631515,0.0739097169018405,0.0474920947838291,0.052033705991667,0.102084349862377,0.0916263101861886,0.0722722701720519,0.117546861032196,0.0836081178910213,0.119115880222568,0.0804311081948676,0.0766259543279471,0.109211884886412,0.0925697849567422,0.0826933714107367,0.0670005533336959,0.01839921579479,0.0739332685546192,0.0800997356455696,0.0556629948084778,0.104246046618052,0.0828200791125493,0.0582325650889498,0.088649437732435,0.0593458492380502,0.0529941217644677
"CMIP","micro6","blue",0.50589752427985,0.464249617385874,0.4642375547458,0.386353039317933,0.363568460490148,0.315934239504967,0.509066019963888,0.454694015806136,0.446297481434425,0.47687927129477,0.435054016309056,0.40188006476094,0.431546328601874,0.369334280322715,0.465349569288306,0.390668807223307,0.326835455828278,0.342401452965381,0.273106354326595,0.449305904969994,0.454178111596579,0.37709333492933,0.408885194409003,0.432165422776975,0.3808175382965,0.418570916829391,0.162252752538965,0.309410772258623
"MPHOSPH6","micro6","blue",0.16929814281538,0.158827149547817,0.163207237735747,0.0923171243683838,0.113995979322689,0.106437452252075,0.232477500295754,0.0989000109880523,0.105910102405434,0.115264164271649,0.0903398579083683,0.0962205781617926,0.146333214170599,0.149465166706489,0.0946557048601367,0.104572766429917,0.123438902494489,0.0924436557894421,0.1616751577831,0.191073922374127,0.188739531143513,0.13911380984093,0.132568253997096,0.0541007327885767,0.13262453109322,0.150366433330466,0.045850338762185,0.149299433300936
"CDH13","micro22","darkturquoise",0.0408643856230121,0.0314727048908307,0.0430653332205144,0.0225457179269219,0.0181038938249342,0.00438407216803403,0.0779893911403644,0.0145134335007239,0.041988555165709,0.0470090436898342,0.0130819299080582,0.0143630863121342,0.0338596535775826,0.0339276591152326,0.0370197392879888,0.0350034492439932,0.0424610997959656,0.0431847646084809,0.0327970494450171,0.0709651683264437,0.0627912706703931,0.0646742538775857,0.0761045257204555,0.00611734649781296,0.0321977475082797,0.0374118500015323,0.0429097830980136,0.0162559846923041
"COTL1","micro22","darkturquoise",0.29148560930329,0.275802705048686,0.260197950850867,0.250034551527629,0.191982592788729,0.19473494890715,0.283315271893951,0.262710946395958,0.253425413774326,0.299380946252098,0.250350979919739,0.258267847712321,0.245677489169313,0.194725470549128,0.272781874110022,0.237311077724454,0.221642102128004,0.196860151619819,0.205397386144492,0.264813475250532,0.256510283245592,0.26505057651828,0.368509352963331,0.267839616747049,0.274220775770933,0.228294294814774,0.100582709954229,0.202709653558985
"KIAA0513","micro9","magenta",0.15203152818026,0.124191780902317,0.141943053842631,0.0794639916598246,0.101543657825664,0.10334732595762,0.153213073304405,0.123019595980013,0.120615723867918,0.16808075404088,0.128343420072629,0.133141981789484,0.123823693301373,0.118106446001066,0.0981738958073162,0.101449417586337,0.0761634393760425,0.0854876506442016,0.0689789144376644,0.120390119396535,0.128821141787514,0.0513390813433427,0.129664724584435,0.141508370508151,0.129053113659844,0.134249561030427,0.114489977784957,0.0977266158591349
"GSE1","micro9","magenta",0.214235931772746,0.181542259398978,0.215321047684387,0.175729160897791,0.139645565924099,0.116452920167524,0.215961580423161,0.184035417592452,0.19270013351793,0.24846139923419,0.1703245874963,0.199330225342105,0.169091203520464,0.132897161202286,0.192903922042611,0.122603103058562,0.125068278402359,0.135326342200274,0.126187398891309,0.173412293767104,0.180894029635577,0.14323165220519,0.19854485897935,0.182425534956372,0.20552621191942,0.197484187262318,0.0916938870499259,0.116890548831559
"EMC8","micro6","blue",0.122612972847637,0.113922931486819,0.0930320570416339,0.0715101993188043,0.0609253431618857,0.0440335394313855,0.117431624640554,0.0893905365834334,0.0994598912208816,0.0997570485570351,0.0987770000578208,0.08266177144381,0.0617156370189431,0.0893533718638745,0.108434962224092,0.0851249263980978,0.0600634222666311,0.0900063144169203,0.0822941569422604,0.12065445268051,0.10987853352718,0.0890742817390404,0.109607262733508,0.110272072308965,0.0701317463795,0.0833903048529806,0.0644973888512748,0.0670301890798735
"COX4I1","micro1","turquoise",0.027838487607582,0.058208382256064,0.0212560566557137,0.04754260088675,0.048489153496926,0.0203983784727177,0.0389765097505932,0.0178602311770642,0.0252950761264894,-0.00205949183962284,0.00797261336158216,0.0068019362309764,0.0229244221384088,0.0640453594243177,0.0155690777995292,0.0322470644386118,0.0275351501040677,0.0501784690766617,0.148319061144547,0.0718214417439548,0.0369540922047765,0.05845546843279,0.0342653826251393,-0.00938436448624749,0.0308618551671594,0.0169583261679743,0.051686616097606,0.0272333625468151
"IRF8","micro21","red",0.219879239107186,0.236784963002588,0.17278958113124,0.196901002978759,0.175950002322837,0.151724440614779,0.205779685267596,0.202281450656286,0.248519165114046,0.234135106189365,0.172443169842488,0.195425329820805,0.209033734272449,0.151228251241242,0.204313191269026,0.219041405441909,0.162282355095421,0.143796159458889,0.152299981263765,0.214687152722469,0.157488287516893,0.325506534204075,0.233857380947122,0.217491501668651,0.20964470371817,0.195109359643845,0.029681889414516,0.168824879422217
"KLHDC4","micro7","brown",0.170833282383321,0.151508328226428,0.166126155212196,0.0966392546904238,0.108503571536315,0.11599656300254,0.13612864952477,0.186517994597616,0.129356704737471,0.135979239267106,0.158492338498317,0.137398861580097,0.138826558562658,0.0884809074650553,0.150775686882621,0.140857428603001,0.094255879512476,0.107961917539843,0.0930642987084555,0.134260014605147,0.133169316846892,0.103356428002878,0.0767708340057203,0.144068644100292,0.0961014201032677,0.115344800499426,0.0663630265818938,0.0838208203279115
"SLC7A5","micro20","tan",0.134627938934359,0.107264992225976,0.1258558423978,0.101586465643195,0.105974380900862,0.0473812492395498,0.210767683917421,0.0751835803707379,0.111573669422439,0.112890684734371,0.0834510544639736,0.101927320415442,0.121871574389423,0.0931696418762416,0.0823163780283664,0.0898295767699609,0.104343078058729,0.0853320312889865,0.0802460441649143,0.160441238887807,0.179753881078668,0.0969594359294577,0.0886990192920819,0.0487271011489831,0.100510295346552,0.168666220993765,0.0763793567411076,0.116388171756553
"BANP","micro1","turquoise",0.235823178973313,0.220683544784333,0.223358949968171,0.19815559109309,0.188728709414763,0.131959206416971,0.23046705988416,0.200730054617342,0.194208622156642,0.214086562665511,0.175886951375563,0.197669457445356,0.205074046452863,0.168091883964197,0.163253396471122,0.116647013554233,0.144350850501029,0.153692138587606,0.154597808160166,0.184674706454174,0.20656571246464,0.135761152152965,0.164090669548106,0.19434352363152,0.174304051442678,0.18216684105233,0.0994715137946192,0.156197028018991
"ZC3H18","micro20","tan",0.169896879200571,0.152873796078226,0.164735737971979,0.107092354998986,0.105124806451552,0.1129521491985,0.182303271792232,0.144860084024633,0.138681128612899,0.136430642643382,0.154635973695471,0.139344670954063,0.14957278121165,0.101289270728219,0.112403607049745,0.108559715134806,0.11925963816735,0.129096336577584,0.09770360229689,0.165946455552926,0.188589911107899,0.0940746414904152,0.113214950335599,0.119825634425602,0.131053055275721,0.131625696194639,0.056469170611791,0.0666995027712345
"CYBA","micro18","pink",0.247117048361872,0.286437047941632,0.205268639186235,0.180891798833211,0.190540690874025,0.181791827828948,0.220341935459191,0.218855448213827,0.228483975140008,0.149951208733681,0.205568354647871,0.18790967952337,0.24538691579043,0.236323513105653,0.184426388445136,0.16093193616505,0.182270218155708,0.174561424604605,0.433029783950307,0.293064989026888,0.240634615621408,0.247135765502897,0.167787128053098,0.166084925536097,0.171945672624011,0.233648069954678,0.12830296071264,0.240461356363602
"RNF166","micro2","yellow",0.200636408545141,0.178358185495205,0.205156268399869,0.132018114236842,0.128264744456567,0.110279052446279,0.185224030269091,0.197480273297675,0.164586499006249,0.18177144861619,0.17451725610125,0.148803170430826,0.135719615542237,0.116514288097118,0.155596436981785,0.117262729195003,0.089812964303967,0.117486988862427,0.148806308854315,0.165834602615757,0.184515717120331,0.11064028546224,0.130423214957862,0.178071725388602,0.121187587592964,0.147863978574306,0.101109327256451,0.140953119609793
"PIEZO1","micro1","turquoise",0.218706629675831,0.215324127568916,0.193062120986254,0.159116614637302,0.153273568748075,0.105516857620241,0.177836802140448,0.199920458288202,0.187429303143073,0.197454704793853,0.179878978658423,0.183235940360172,0.1838987274781,0.130981894618428,0.205909961442709,0.142650925413615,0.127235188744067,0.134228042013482,0.103272202227506,0.186701046825649,0.181107232009407,0.160600826209266,0.169958921095209,0.205204674705477,0.17863451548287,0.151551711363558,0.0875762130185249,0.178108253543963
"GALNS","micro6","blue",0.103662745509874,0.111808950802374,0.101297717196253,0.0907997076846483,0.0842389522668585,0.0751375184621142,0.106602213012213,0.10228766894076,0.101318987040272,0.102011300617989,0.0960422239272454,0.107675556204744,0.103255810899358,0.087141714650395,0.0807454180041902,0.0728481532626399,0.0891611399702855,0.0837356582669684,0.10220038712864,0.124895238752884,0.119198914019836,0.105408907897631,0.0938065042462433,0.103250560453329,0.10231368192341,0.0973568742563923,0.0538315364530264,0.065193857063979
"CBFA2T3","micro12","green",0.105031022411322,0.0878006256326276,0.105905363268827,0.0508130106247059,0.0693972703223425,0.064988892853516,0.0777406419376932,0.112535930996781,0.105206263518856,0.103853865382786,0.10703313640477,0.0902474679435329,0.134350826470397,0.0793560441298728,0.103269368455732,0.0526473453784727,0.060976758580945,0.0465640990290146,0.0538671283750664,0.0581817259190724,0.077939053341791,0.0424264473037758,0.0575500236906254,0.11243456101699,0.0914163747233794,0.0980361806264658,0.0364247608640324,0.0482302966539279
"ANKRD11","micro22","darkturquoise",0.438199526093173,0.380335173625225,0.413129948304636,0.358581290071113,0.27826489774964,0.221123730327699,0.453846676462801,0.389773720195026,0.385963420540744,0.445555962333531,0.355537159289675,0.395760102262602,0.370293965843318,0.303792341250952,0.382656305102355,0.321370257270634,0.288450919408973,0.268445508562709,0.210994038578386,0.376234798768487,0.373911692684015,0.302953813715343,0.506314556384571,0.389903487859946,0.357190737330164,0.33555912019801,0.173441732335898,0.240210331392182
"SPG7","micro9","magenta",0.214302468851305,0.195148917459406,0.193858859355541,0.150102764609722,0.153937276758627,0.136114028046839,0.1886398238127,0.186925373595954,0.192678735493995,0.206668646784024,0.169982476805494,0.137457548198712,0.172018052269734,0.147474746473851,0.173810797977617,0.10645356977396,0.123998031333779,0.144321441696094,0.145243591004686,0.193244589799815,0.187416429662543,0.127221066885834,0.154176956042777,0.188210557248984,0.137121862684049,0.157659785384997,0.0560851111000704,0.124686829108748
"RPL13","micro18","pink",0.282474316486326,0.263716956371495,0.273604508471025,0.176580349094092,0.19666589406881,0.158736830083164,0.233399492428812,0.253962149609957,0.199270509991075,0.187509236859198,0.23620278417712,0.171871512524246,0.240322566676668,0.256305142285862,0.161938215530841,0.135632694720205,0.16783300726998,0.202891523185096,0.470946749239681,0.258869006225301,0.262614629310435,0.178435703508834,0.137965006217416,0.185256705260776,0.143986727609469,0.203235308037761,0.187265228945818,0.191353798288139
"TCF25","micro6","blue",0.245302692477995,0.222758684165174,0.236023865794413,0.168891488459445,0.162269549965493,0.156028797104235,0.223423492557151,0.222115048244289,0.18934758305907,0.234968595121822,0.215846221572595,0.16608235797074,0.186674152303206,0.167487892651948,0.184035316832598,0.150985157566461,0.171933859545842,0.124723762382493,0.152552826291435,0.190053768278206,0.200046199534366,0.129759483935109,0.187962832146581,0.207437289104144,0.149550974855282,0.19469529431292,0.0782974655072431,0.11549505302215
"DEF8","micro12","green",0.104747508853836,0.0733437941558023,0.104464626542178,0.0740515495215597,0.0795318129916364,0.112096175889915,0.109898362715038,0.087899586786771,0.0894372038635994,0.0734061351929382,0.0977149666011684,0.0649862648161926,0.0931650067629187,0.0569989855494377,0.0699112761390803,0.0813683740289215,0.0739733165847548,0.0577373766582656,0.0610694093066302,0.0730753310631262,0.0986897593735288,0.0530914120591583,0.0484673031153533,0.101205956775746,0.106689899607199,0.0785112526505366,0.0462935253984208,0.0489779061127662
"FAM157C","micro6","blue",0.284241782061242,0.261773513443733,0.242404124018648,0.193607429520132,0.172720838118282,0.139875709860325,0.341132785592236,0.247956284866775,0.22176071867723,0.24784669669847,0.217302784695862,0.225280226735219,0.222813273315321,0.219699444503571,0.228850906517367,0.208675543084562,0.209415729345397,0.192695733820943,0.15655366990349,0.277370315357024,0.300088868900143,0.21127722194536,0.267337543295569,0.233927177674364,0.199841979794683,0.22188172595737,0.107688734547982,0.121718141320069
"AC133919.2","micro19","black",0.0407037727386777,0.08190968542616,-0.00154664346720484,0.0721909231234154,0.0570240184667698,0.0199088056703243,0.0796572876733433,0.035652798746545,0.0299783483755199,0.0120950203618023,0.0032521290801571,0.0123198678347473,0.0179880421592234,0.0404246758471116,0.0417807117271131,0.0576914582064599,0.0295374210011441,0.0729084733220303,0.0914841033843575,0.106577798686037,0.0588769972999567,0.109638470462407,0.0524443245933714,0.00202414123137447,0.0187756728918942,0.0460062514067978,-0.0264265236533872,0.0438227036851801
"NXN","micro1","turquoise",0.12661615087769,0.139367431175772,0.126563418561993,0.0915924978396531,0.0736407291987446,0.0898963073240346,0.085397253039901,0.167401868968974,0.101348216540351,0.145498921216681,0.140794312301645,0.126210721810514,0.0922316568812548,0.0974979669654883,0.137063434590199,0.0964031022152356,0.101533670479378,0.0660297935771787,0.0444618205245023,0.0926121489014861,0.0981420845975666,0.045023681088163,0.0892315351028754,0.154339202039446,0.0963828676735706,0.0607986664951518,0.0545904407194113,0.0140228439915507
"ABR","micro9","magenta",0.492984319788073,0.427050538553188,0.470209023330827,0.405162387334465,0.320015169424983,0.315919990806351,0.47038823274817,0.467346190574708,0.474831726504125,0.550221270023192,0.444008268881116,0.456128764526939,0.435518638825203,0.308942723058556,0.455007826020491,0.357009949282899,0.300678970031045,0.291003003528189,0.167277195963834,0.357988090480778,0.401321958128614,0.343444935660017,0.443425109398785,0.486031659120953,0.421274852319161,0.387126660704315,0.195528630581416,0.243657709778389
"YWHAE","micro19","black",0.235923046346251,0.222536272969381,0.220825914470191,0.157664685373699,0.168503553853923,0.133505789767776,0.231764677562069,0.203124899012458,0.179292486560107,0.187300195112973,0.202134231383378,0.159931916369831,0.197201062040104,0.182406023620092,0.185870851315495,0.192881892224215,0.162133248877829,0.163494907602324,0.16354230690743,0.266029292172326,0.216015384310883,0.138839040891708,0.18721213424863,0.181380279107863,0.164589093469265,0.161519098141348,0.0668113219226177,0.169223312406851
"CRK","micro24","cyan",0.218510237917527,0.198381243971357,0.199994120236225,0.181269046506536,0.147482775387408,0.135548234592253,0.223356450160632,0.182586959729232,0.207758434273135,0.195063577667596,0.181269472310828,0.168989867253961,0.189021981471492,0.12531045838312,0.159841547256497,0.179287824769961,0.140440951652011,0.132614329532911,0.0931450747637289,0.178259214344296,0.194230845841953,0.188033124985433,0.186886992390118,0.202730554545763,0.248293600690481,0.177623345648061,0.0720923244584457,0.133528590840549
"PITPNA","micro1","turquoise",0.228582461596349,0.21703126933144,0.19404687848053,0.147299833285391,0.166785418890333,0.167714009001556,0.217669977779763,0.193560061780712,0.174270108843787,0.188654118631906,0.175248708890575,0.18751003801699,0.188172300591583,0.152127129292565,0.199962697128175,0.125955897138022,0.151448781372053,0.13409882062648,0.131745203344476,0.185890824541718,0.217380425320384,0.164352130995503,0.156419247075741,0.166146218684854,0.15735838483,0.151690313938468,0.092063097086982,0.110975055364271
"SLC43A2","micro6","blue",0.150945179498025,0.111308426450062,0.154379353951574,0.111587506046805,0.0991728496073978,0.0779928361920389,0.175308663964856,0.135903202187484,0.129344002628407,0.19302925241298,0.123097984295498,0.147290812982155,0.124016632655232,0.0784924748197358,0.113193824171529,0.133501625122069,0.076967986512232,0.076735368037291,0.0364050592122967,0.127899681785598,0.148808636907908,0.0716841415281439,0.156042084063768,0.163628525337468,0.140647190851431,0.11505559390329,0.0655574248541622,0.0553018304932231
"SERPINF1","micro6","blue",0.0806975299598631,0.0859333187481928,0.0821276233713841,0.0573720344588224,0.0374322016224744,0.0599556513970916,0.105806410542999,0.0359605637413901,0.0550959621165488,0.0717002495587052,0.0277130705972473,0.0407558304057266,0.0716220209979431,0.0859350650113364,0.0275273375458098,0.0543583969599416,0.0352139918896143,0.0359265552654014,0.125789634707066,0.099286394605452,0.0891371127988292,0.0522606261527183,0.0955843737492104,0.0304714428383632,0.0788177267691187,0.0776135723142717,0.014153181786208,0.054853103681479
"SMG6","micro1","turquoise",0.214101779699885,0.213794667394748,0.208986200683539,0.13830820947712,0.1361383468651,0.145847011550575,0.184977952828698,0.216098656230201,0.195604390770336,0.179559189401152,0.19330892567055,0.183312175939106,0.173465492601612,0.156200740104658,0.176192353154102,0.163979771651673,0.155133766776961,0.161493443313107,0.11478990268251,0.164352777915322,0.173827936641325,0.143868187859376,0.157401993167822,0.189517369564051,0.165129958328796,0.163012390544456,0.0655148724401203,0.137164102018596
"METTL16","micro1","turquoise",0.127389195225319,0.140561226437147,0.105264867493165,0.110172828826761,0.0987702040195505,0.078166686347001,0.120568449212917,0.130375485829997,0.0995661107404832,0.114804601147046,0.107650088842218,0.115347655808412,0.125723070061961,0.102602262361464,0.124603244500859,0.104828342643547,0.0902879492535519,0.0880399293600837,0.0529380818793706,0.117468739722496,0.1170761012517,0.108402203280298,0.125138615070389,0.121451671414284,0.109083507087408,0.0834669607442677,0.018435462843381,0.0529613192412542
"PAFAH1B1","micro3","darkred",0.3295984955936,0.299771095280883,0.302451019629871,0.332980402977608,0.221565267805824,0.217309202291366,0.310071382856879,0.299909580922313,0.286379649153658,0.303070065591951,0.284114339503256,0.273680805484532,0.264535849065971,0.222742385170844,0.23571642412334,0.238249402588287,0.211974993633778,0.244922575324294,0.210703928004392,0.271469250742867,0.315923347484521,0.210469768045579,0.246333779402854,0.286512715773439,0.23013652595078,0.24761138024157,0.124783352824321,0.20177801223623
"RAP1GAP2","micro1","turquoise",0.242605738518326,0.248833132051153,0.207472674808869,0.197658883894279,0.196431500313588,0.178631320976935,0.204386965960174,0.253144891476032,0.208659876649167,0.230904755842093,0.224355465667913,0.230641988429086,0.203394618721576,0.167686573499569,0.2001090189863,0.202960808764151,0.155062814922209,0.163610626505032,0.0991672396240683,0.187707538155721,0.185540026245786,0.163976640735783,0.187956665696125,0.219305893684052,0.19626603924613,0.162908538177075,0.0805025347736414,0.102562607222453
"OR3A2","micro3","darkred",0.107395527737931,0.110079587137447,0.103343655717991,0.145775829020465,0.0642833725024881,0.0334931017371129,0.121081413948783,0.103868729806952,0.110782195586297,0.108977920167026,0.077483071272456,0.120615664491705,0.0877476841216038,0.0486003359321406,0.106800784649535,0.102212996537386,0.0562043792531688,0.0759678443397718,0.051751591404903,0.100326390003494,0.109040548918078,0.117592210634103,0.141705903794826,0.112027194638951,0.107251694492087,0.0766839933381788,0.0736446743502189,0.0889128196901373
