"","gene_name","module","color","kME_micro_state3_AD1","kME_micro_state3_AD2","kME_grey","kME_micro_state3_AD3","kME_micro_state3_AD4","kME_micro_state3_AD5","kME_micro_state3_AD6","kME_micro_state3_AD7","kME_micro_state3_AD8","kME_micro_state3_AD9","kME_micro_state3_AD10","kME_micro_state3_AD11","kME_micro_state3_AD12","kME_micro_state3_AD13","kME_micro_state3_AD14","kME_micro_state3_AD15","kME_micro_state3_AD16","kME_micro_state3_AD17","kME_micro_state3_AD18","kME_micro_state3_AD19","kME_micro_state3_AD20","kME_micro_state3_AD21"
"U2SURP","U2SURP","micro_state3_AD7","lightyellow",0.105747009345478,0.0956723822880076,0.0815097421136164,0.154289206705503,0.175375992872276,0.0891226134460674,0.109133697044212,0.196701080318996,0.114618753990136,0.100271923400164,0.0903870431506652,0.0487209867001129,0.133882680601041,0.0937977397913671,0.0935535532650145,0.109831979693681,0.0921996247378638,0.129182386924328,0.0706100502930035,0.106220291310522,0.115607653920435,0.0680076918055927
"SLC9A9","SLC9A9","micro_state3_AD2","turquoise",0.411376172710696,0.318932788187514,0.374611669810986,0.338745885908029,0.309917457022571,0.361444920238796,0.354805335773169,0.29390212859735,0.299959749235736,0.284133884143113,0.198862032539409,0.264534935246915,0.326762919678459,0.213481007847438,0.261353516123922,0.326078239647812,0.258714804166077,0.323141720808269,0.267922732880278,0.253047860495306,0.220288402549789,0.188674246051983
"C3orf58","C3orf58","micro_state3_AD2","turquoise",0.145504291408902,0.124261000030129,0.101957635262867,0.114258275304772,0.106952295910969,0.166812256588599,0.125596230910034,0.147123727147395,0.103929911777334,0.130084319325332,0.0402641125232204,0.0947444427924479,0.0869187070261193,0.0428206024441,0.00759262674856106,0.125151321439238,0.0816301714500696,0.123209487953644,0.0646328114452591,0.14806968538843,0.0605266936415231,0.0570057430920943
"HLTF","HLTF","micro_state3_AD9","brown",0.0763621338279132,0.0703467940566989,0.0676283585099776,0.132897567629669,0.0618904745281655,0.126627365519013,0.0716031245289458,0.00920539280752858,0.0493782227321543,0.19735405753109,0.112532665321007,0.147424384545687,0.113361201827192,0.0998063807634149,0.102153690142604,0.0139083359131785,0.138661810030223,0.136501685625997,0.0456501213806201,0.0429714773824485,0.0394464546311896,0.0350778440469102
"HPS3","HPS3","micro_state3_AD3","red",0.193973543546941,0.10897545997704,0.140072749478451,0.251057342401825,0.192716559956405,0.143202489212499,0.217833543857298,0.0921494233335473,0.138017372139025,0.237461155777048,0.049194428988087,0.205768951270747,0.163144153975208,0.0502544061119663,0.243087066841908,0.0884825753257462,0.118129565836594,0.118461419131241,0.137864438007465,0.0902183369330885,0.174946684042847,0.151058512996259
"COMMD2","COMMD2","micro_state3_AD14","tan",-0.052875152059299,-0.00655558971397182,-0.0788264229815201,-0.0255301134171368,-0.0716847328912422,-0.00241943952158885,-0.021322148183126,-0.0664608095634428,-0.0309232137807427,-0.0162458727832089,-0.0215224549868753,0.0183095899890106,-0.0185905113854729,-0.00557983662156659,0.0470653250511599,-0.0386599044383715,0.0303990138948659,-0.0349482553144097,-0.0728234679334519,-0.0282658271907703,0.0209709661054998,-0.0621140203503143
"ANKUB1","ANKUB1","micro_state3_AD14","tan",0.0924449799603218,0.0875088256796736,0.0709299830991618,0.134313460109282,0.0742122871975093,0.0464550929996873,0.0772816550076188,0.0244415577190221,0.120782591823816,0.105282390139097,0.0660522552223036,0.120045353460587,0.112899840698462,-0.00295205645095162,0.197494879978045,0.0732969963901865,0.127492669745128,0.118497675336759,0.0392331097587029,-0.0157554037741702,0.0326106715882817,0.017664298350463
"RNF13","RNF13","micro_state3_AD4","blue",0.302191820622438,0.163187233667718,0.228426801549969,0.36250590232858,0.336041008199159,0.315487828167209,0.319148846054746,0.233545485720791,0.267698061612748,0.324493346714022,0.204494239058595,0.297637751452744,0.22582876630071,0.168005205569446,0.275369892059693,0.204616511151036,0.209703125322794,0.213130721955041,0.167566920000893,0.170868559052941,0.167414739701296,0.251823673351808
"TSC22D2","TSC22D2","micro_state3_AD4","blue",0.124678287594375,0.0740741690540941,0.187426371184386,0.143002413228199,0.199615418806888,0.181303308915126,0.180450776312451,0.143980180932033,0.199723487886427,0.199927193594008,0.0912427305352438,0.16457153973956,0.170491793732088,0.0599661979590272,0.126299836323513,0.17319392704649,0.0853454901801696,0.160055119770921,0.098136961953403,0.140160718960881,0.072546392800407,0.115380898458623
"SERP1","SERP1","micro_state3_AD2","turquoise",0.0670616148769438,0.224529469762782,0.132082489676907,0.0449925180005254,-0.0167573051128941,0.0504494563058548,0.0912482159446762,0.0463154471028587,0.0586501344827089,0.0943849110919378,0.0372875059584782,0.032151244984366,0.0973791702269444,0.0657165562531512,0.0948246986307955,0.0621543059733737,0.161688162223785,0.0193806277185268,0.0862739665483385,0.0532441329270635,0.0830530991376515,0.0354091326743561
"EIF2A","EIF2A","micro_state3_AD2","turquoise",0.083969795072948,0.122428582800566,0.0703195082702444,0.0691973896198877,0.0423558989731956,0.034118798002745,0.0457991172320929,0.1075308086003,0.098604992328152,-0.00424713088785155,-0.0543192635213934,0.0294627103673397,0.0749322663831946,0.0174451036640764,0.046117144552469,0.0629720101154518,0.0476861453994371,0.0637758784064358,0.0966805597987618,0.0950348053733156,0.0112297837494934,0.0205007977068049
"SELENOT","SELENOT","micro_state3_AD2","turquoise",0.129715623254664,0.181691768833418,0.197539162485217,0.115878727703494,0.0630589902706708,0.139807293214166,0.161153944937821,0.139493329873329,0.0407567710618664,0.0742574554377865,0.0944364824626389,0.0932642756205648,0.136556368246059,0.0537310707486097,0.10391449952154,0.0840344079837545,0.094038922727664,0.0670026172774947,0.0624971268178085,0.140001386529183,0.0428032159512762,0.0574869990235713
"MED12L","MED12L","micro_state3_AD2","turquoise",0.157520788108445,0.113141599793312,0.0837927037659325,0.113353451324444,0.0582762540081153,0.138631691846593,0.0898368359514947,0.195827236711945,0.125537682744058,0.165218662091632,0.0863356008870235,0.134698007377068,0.188446290102411,0.0365925106555252,0.0643159678145089,0.0808171764577387,0.0614090724475288,0.122386038938742,0.124021787922001,0.101013007054761,0.0463722573653968,0.0836486174549904
"P2RY13","P2RY13","micro_state3_AD2","turquoise",0.224922958737331,0.174333146209966,0.177227903073016,0.183984067992616,0.182002555927048,0.280251329175616,0.178520800444308,0.184223289518207,0.15905405643056,0.202022464594685,0.125655718601125,0.168424569495874,0.228553806872874,0.0912726819825376,0.147742050533839,0.186440499500682,0.130686930257935,0.206723611029046,0.176921839523243,0.128850448765073,0.132068434250452,0.129383301561101
"P2RY12","P2RY12","micro_state3_AD5","salmon",0.293756844410628,0.220074959237834,0.266392863851623,0.252667548848805,0.288913045528506,0.42645763191974,0.235523865907286,0.256437608810276,0.236121902665316,0.275127092981309,0.181823035606304,0.273293930909018,0.283984752599407,0.117258970548718,0.174215439698426,0.24164911495571,0.125458504700572,0.335543496547665,0.179551008395353,0.224256498623359,0.200280616928203,0.243277683212218
"MBNL1","MBNL1","micro_state3_AD1","green",0.520313599821355,0.318730655258509,0.396018037722724,0.501738473640888,0.454311897065319,0.480377355589992,0.464382165617791,0.354200586226917,0.349742881023488,0.473624641021984,0.312620877888492,0.395863666463016,0.359858063083446,0.345768706767009,0.347768385039405,0.354838301907726,0.243545797250664,0.405217321037869,0.318425608187913,0.29567074921135,0.245320897313638,0.304296761005752
"RAP2B","RAP2B","micro_state3_AD2","turquoise",-0.0185630882389261,0.0536651164928824,0.0567319099367765,0.0158752319735552,-0.0143801522517759,-0.0147040421999432,0.0405585232401695,0.0565479619652395,0.00552368408788122,0.0449841130073763,0.0767353996149661,0.0257358172802969,0.00297896760783803,0.0314433046976628,0.0797511019344656,0.00291448260136853,0.0658583756825778,0.0109030101152848,-0.040186159547209,-0.0228748669769776,0.0433603276909747,0.0444499079631953
"GMPS","GMPS","micro_state3_AD2","turquoise",0.138075851352141,0.183330578736567,0.149483363948177,0.122307104345857,0.0688354737549702,0.125979731029558,0.12993446986741,0.187077653423764,0.142115530030646,0.0734538232793723,0.0686499097352468,0.0642591398401025,0.152449323820858,0.117335611870785,0.0754225379675841,0.1160310688999,0.0566818098993146,0.0724405100776835,0.168680160246699,0.143591952142402,0.134204135953452,0.0443235839324223
"SSR3","SSR3","micro_state3_AD2","turquoise",0.0769827006712983,0.14658302172153,0.0628340655896728,0.122779433680855,0.0261293064695861,0.0809826051369127,0.0518005527656346,0.0812018630828077,0.0229235886077309,0.0889090489335323,0.0451402702465469,0.0576878821244241,0.100775260356346,0.0573287762253553,-0.000119612858531411,0.0866273917895378,-0.000416142934655183,0.068303410956469,0.123719446844301,0.102635766656757,0.0587290319281436,0.0328511728050286
"TIPARP","TIPARP","micro_state3_AD4","blue",0.0118958983575736,-0.0425656423828926,-0.0176940780696306,0.00279174929075107,0.0623285998628893,0.023499417954181,0.0279690749506862,0.0100690745835288,0.00959989667922351,0.0273384945632922,0.0176143012990074,0.046845620557218,-0.0219987910831656,0.00263947187968804,-0.0244054965879444,0.040798968629689,-0.0342267405938327,0.062165260406253,-0.0175622911864164,0.0244788872147181,0.00664326596894138,0.000872284007221894
"CCNL1","CCNL1","micro_state3_AD4","blue",0.0543086675520164,-0.0537086239379157,0.0166798314899484,-0.00312632388364523,0.0759107386383251,-0.00396563125834114,0.0413556193529353,0.0456332863807653,0.00436797529597537,-0.0390733643072951,-0.0145004362486114,-0.0454202984058076,-0.0600675951081035,-0.0298379685060697,-0.0678946374790865,0.0410176501850268,-0.0457920216384201,0.0156242292548083,-0.0705960066398781,0.0414528781552669,-0.0524131798389819,0.0515229406332054
"GFM1","GFM1","micro_state3_AD11","black",0.000122171879306431,0.0956279836759121,0.0761200895209915,0.0763645170910141,0.00465854717904129,0.0369923938875329,0.0335960957625853,0.0567276710922425,0.0896070605761227,0.0712576054606047,0.0441197107333132,0.0561734373953148,0.0837261478962036,0.101846792158895,0.0549272040216742,0.0674507135569292,0.0696817450534016,0.0746950514598623,0.117812954109891,0.0301495282495989,0.0910113867381069,0.0202134649117583
"MFSD1","MFSD1","micro_state3_AD18","lightgreen",0.292425155039868,0.25453040177911,0.269146361900289,0.286289052352861,0.228151633298421,0.265786856547965,0.242187651337198,0.140298409277252,0.252940773512681,0.308927688290113,0.167239655838236,0.219217096715437,0.270219493639807,0.144519970563662,0.187737316102079,0.210235128963624,0.195136295297118,0.248574536177456,0.364097912157178,0.187124656908524,0.180190474779433,0.157123757085621
"IQCJ-SCHIP1","IQCJ-SCHIP1","micro_state3_AD4","blue",0.0949713449763365,0.0292275481419746,0.0859987126892718,0.134192501933641,0.144337563687582,0.13453386433577,0.11221200624172,0.0547882841020298,0.0907981695148248,0.173944601019015,0.0713146627184824,0.171305877330017,0.165902103191696,0.0213825191601192,0.146731728964185,0.0146591760589875,0.0965738247973689,0.11953595075863,0.103968345560587,-0.0570351267857123,0.0738835373784211,0.088429160171391
"SMC4","SMC4","micro_state3_AD4","blue",0.0349986630108009,-0.00474282661834668,-0.00286930735483584,-0.0138932282693252,0.0267972680325633,0.0515303925321126,0.0660543019801475,0.0643238448782587,0.0130341068495361,0.0111395734650284,0.0130260802901091,0.0129800770208132,-0.0231805433057251,0.0277687284765465,0.0205867276852945,0.0224326333209966,0.0415688192564932,0.0133386703480895,-0.0306920787348527,0.053434567500742,0.0127351402414027,0.0502834457625476
"KPNA4","KPNA4","micro_state3_AD3","red",0.163745590722321,0.16942355259706,0.150018155992906,0.22016673380182,0.14121088228209,0.136650111963376,0.164082492237412,0.129287647944836,0.175349223826483,0.166217020217709,0.0825993950044088,0.1301009765256,0.145512985052855,0.0630872202134059,0.101752780457174,0.1165302335769,0.0898386320507069,0.107607630392269,0.153684816554374,0.0980520704431806,0.161281038806687,0.0845462377903712
"PPM1L","PPM1L","micro_state3_AD6","yellow",0.149002251741394,0.0906771486319001,0.108392371453651,0.117246706948171,0.157229502549615,0.109659212736513,0.16599717444387,0.067108271795131,0.0989228495127192,0.166965803805767,0.185053216034509,0.163419219422115,0.140304009000604,0.127934208138025,0.0601838464906959,0.121515530973181,0.165199578409001,0.0680328461570933,0.123250778666742,0.0463520268034247,0.0444648886922463,0.0993677435285174
"PDCD10","PDCD10","micro_state3_AD11","black",0.132510459473009,0.0647867829940693,0.0724582207867472,0.0948142057188998,0.1094302493263,0.16388588410941,0.15476683526122,0.0461385589002336,0.103452676480487,0.144815557727874,0.149509209916844,0.174196965871572,0.0696078312466047,0.00837938001637722,0.0596676864782429,0.11362057209897,0.0686584003346037,0.0270848989601352,0.0307090034158004,0.0762817213057124,0.066267908973236,0.132152004701328
"SERPINI1","SERPINI1","micro_state3_AD1","green",0.0355755595244347,-0.00349256722553008,-0.0256743273729172,-0.0232574642904183,-0.0355524012869355,0.00584341965030254,-0.00180545998417105,-0.0199418342592604,-0.017925513665165,0.0306353866055033,-0.00689780542176858,0.0452037101974759,-0.0249592454476594,0.103096606240113,-0.0234070901683447,-0.00217391525820869,0.0172063945527254,-0.00489965381755684,0.00199261481873504,0.0576170235702017,-0.000963684058901704,0.0402347934468648
"GOLIM4","GOLIM4","micro_state3_AD12","pink",0.0543973519106491,0.139886776804158,0.0960095409967176,0.123127178188229,0.081667890723808,0.0666090989725209,0.0776859268634179,0.087520353771678,0.0820744078167786,0.131195166234757,0.0964074617113243,0.0802248897734376,0.19319703942358,0.0143418899895691,0.150028457331509,0.0203645847538437,0.0920516503041726,0.0798045632871128,0.124058361790903,0.0934976931128161,0.0713171476467714,0.100610331696021
"MECOM","MECOM","micro_state3_AD2","turquoise",-0.0775667415808253,0.195873302618758,0.0726149604142583,-0.0123066925152825,-0.0771905532394721,-0.0206535617770385,-0.0377617282346177,0.00909160371512516,-0.0323842336352963,0.00816302601437029,-0.00182290261621653,0.00296447236694284,0.0132273882621324,0.00397941435166042,0.00423103267341259,-0.00944166291442877,0.0564020253826785,-0.0136755076038213,-0.0063839724588115,-0.0291457079372292,0.0479428460109262,-0.00792585719648737
"MYNN","MYNN","micro_state3_AD2","turquoise",0.0706272471689586,0.1335375898929,0.0514391103739166,0.023235293207357,0.0181499016029237,0.0369265585643682,-0.0186467788119839,0.0813852250947445,0.143367168395995,0.011015539324357,-0.0556555208424591,-0.0206802459893455,0.0778652603959018,0.0706083445537723,0.0328027879847791,0.0401665497705381,0.026649095709188,0.0385442941485995,0.0313135604829342,0.11744034955743,0.0569289717554135,0.0563983929949185
"SEC62","SEC62","micro_state3_AD2","turquoise",0.0996810773089444,0.141016675748186,0.0979833766758955,0.0797023985805682,0.0395945302933132,0.0769630870632248,0.0697324336319208,0.108042788916873,0.0420877499165476,0.098034019822229,0.0708596908507814,0.123399342871897,0.0890159278908788,0.0363912960203452,0.0827756564919165,0.0700209321158157,0.125710268251806,0.0691018279610991,0.0975889280226576,0.0724721343162082,0.0903460639075809,0.0211599780001133
"GPR160","GPR160","micro_state3_AD7","lightyellow",0.178264103170601,0.0885257523625301,0.159499213140693,0.216751927851734,0.203527195382302,0.177942369473614,0.142622856341674,0.190545407134824,0.128884246711015,0.121441439540043,0.0803722141597593,0.11667334917415,0.133204494872901,0.101822262441855,0.119456163599603,0.201953963701909,0.0751632053391436,0.181995945353932,0.130228633480481,0.160423372469437,0.0397011691349706,0.066501238673352
"PRKCI","PRKCI","micro_state3_AD2","turquoise",0.0809890549276937,0.100268904228841,0.101349140759345,0.0185245329297691,-0.01298996616314,-0.0144526390994749,0.0156830585719184,0.0761580320439296,-0.0180201371783593,-0.0155213942746044,0.0252413900561831,-0.0285682573872176,0.0344103069163156,0.0033939646143071,0.0258314825842544,0.0307448251443313,-0.0266051075499818,0.0120211855687893,0.064359263828258,0.0701553689714596,0.0313183616716239,0.0481175928842814
"RPL22L1","RPL22L1","micro_state3_AD2","turquoise",0.0820774713761887,0.179281622180728,0.159067415635891,0.058721282982975,0.0151581554058051,0.127002207661624,0.133805671390273,0.0887460087046373,0.0249346829271564,0.095745887593323,0.0820190665687701,0.0579376496837435,0.0856343366880947,0.0550890750084936,0.102160805326895,0.1462327464569,0.104054358908827,0.0818941736718026,0.0893088157276844,0.0648332883479716,0.032781641354363,0.103358740547955
